id,title,plot,mpaa
8179218,Alex & Me,"Teenager Reagan Willis (Agudong) has one dream -- to play soccer like her hero, Alex Morgan. Her bedroom is a shrine to all things Alex, including a life-size poster of the Olympic gold medalist. Yet in the Willis house, Reagan lives in the shadow of her prep football superstar brother, Logan. When Reagan fails to make the cut of the premiere local soccer club team and is humiliated by her rival Claire, she's certain her ship has sailed. But after accidentally hitting her head, Reagan's poster of Alex Morgan suddenly comes to life and everything changes.Alex and Me is an uplifting story of the passion and drive it takes to succeed and the power of family to help realize your dreams.",PG
0097757,The Little Mermaid,"In Disney's beguiling animated romp, rebellious 16-year-old mermaid Ariel is fascinated with life on land. On one of her visits to the surface, which are forbidden by her controlling father, King Triton, she falls for a human prince. Determined to be with her new love, Ariel makes a dangerous deal with the sea witch Ursula to become human for three days. But when plans go awry for the star-crossed lovers, the king must make the ultimate sacrifice for his daughter.Loosely based upon the story by Hans Christian Andersen. Ariel, youngest daughter of King Triton, is dissatisfied with life in the sea. She longs to be with the humans above the surface, and is often caught in arguments with her father over those ""barbaric fish-eaters"". She goes to meet Ursula, the Sea Witch, to strike a deal, but Ursula has bigger plans for this mermaid and her father.This is the story of a little mermaid named Ariel, who dreams of going on land. When her father, King Triton, forbids her to go on land, Ariel visits Ursula who her father had banished. Even though she helps her get to land, what Ariel doesn't know is that Ursula has plans to destroy her to get revenge on her father.A mermaid princess makes a Faustian bargain with an unscrupulous sea-witch in order to meet a human prince on land.",G
0283426,The Jungle Book 2,"Jungle boy Mowgli (voiced by Osment) decides to forsake civilized village life for the ""bare necessities"" of the wild with his old friends. However, the evil tiger Shere Khan is looking for a little payback after Mowgli's last adventure. Trouble's a-brewing!Mowgli feels out of place in his new home, despite the efforts of his friend Shanti and his new little brother. So when Baloo arrives for a visit, the man-cub takes the opportunity to return for some fun in the jungle. However, Shanti, believing her friend was taken, follows them. With Shere Khan still on the hunt for him, Mowgli must protect himself and the ones he cares about from the dangers ahead. The new adventures make him reconsider his decisions and decide which he wants more - a life of laid back hilarity with Baloo in the jungle or a simpler existance in the man village with Shanti.Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild.",PG
0066473,Tora! Tora! Tora!,"This dramatic retelling of the Pearl Harbor attack details everything in the days that led up to that tragic moment in American history. As United States and Japanese relations strain over the U.S. embargo of raw materials, Air Staff Officer Minoru Genda (Tatsuya Mihashi) plans the preemptive strike against the United States. Although American intelligence agencies intercept Japanese communications hinting at the attack, they are unwilling to believe such a strike could ever occur on U.S. soil.In 1941 the Japanese are at odds with the United States on a number of issues which they are attempting to resolve via their Washington embassy. In case this diplomacy fails, the military are hatching plans for a surprise early Sunday morning air attack on the U.S. base at Pearl Harbour. American intelligence is breaking the Japanese diplomatic messages but few high-ups are prepared to believe that an attack is likely, let alone where or how it might come.The path to war in December 1941 is retold from the appointment of Isoroku Yamamoto to command the Imperial Japanese Navy on through the execution of his most ambitious and audacious plan - an attack by carrier aircraft on the US Navy station at Pearl Harbor, in Hawaii. As the Japanese First Air Fleet sorties to Hawaii, diplomatic efforts by both nations continue, but intercepts of Japanese diplomatic messages show Japan is practicing deception and planning aggression - but there is no clue as to where Japan will strike.In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words use by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War.In 1941, following months of economic embargo, Japan prepares to open its war against the United States with a preventive strike on the US naval base at Pearl Harbor.",R
0117110,Muppet Treasure Island,"The Muppets are back into action in another movie based on a novel written by Robert Louis Stevenson. Kermit the Frog and his colleagues go on a warfare against ruthless pirates. They also share their problem-solving journey on sea to rescue a treasure.The Muppets are back in action as they sail the high seas in their own twist of the classic tale by Robert Louis Stevenson. Having heard the legend of Captain Flint's massive treasure, young cabin boy Jim Hawkins along with Gonzo and Rizzo set out on a frantic search for it on a mysterious island. Accompanied by Squire Trelawney and Capt. Smollett, Jim and his friends finally get their own taste of adventure. But they soon uncover a sinister plot by a band of villainous pirates who seek the treasure for their own led by the ship's devious cook Long John Silver. Once on the island, they find it is full of danger including an inhabitant named Benjamina Gunn.After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they convince Squire Trelawney to hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.The Muppets' twist on the classic tale.",PG
0056262,The Music Man,"It's the early twentieth century American Midwest. A con man currently going by the assumed name Harold Hill has used several different schemes to bilk the unsuspecting, and now travels from town to town pretending to be a professor of music - from Gary (Indiana) Conservatory of Music, class of '05 - who solves all the respective towns' youth problems by forming boys' marching bands. He takes money from the townsfolk to buy instruments, music, instructional materials, and uniforms for their sons. However, in reality he has no degree and knows nothing about music, and after all the materials arrive and are distributed, he absconds with all the money, never to be seen again. Many of the traveling salesmen in the territory have been negatively impacted by him, as the townsfolk then become suspicious of any stranger trying to sell them something. For Harold's scheme to work, he must gain the trust of the local music teacher, usually by wooing her, regardless of her appearance. And if the town doesn't believe it has a youth problem needing to be fixed, he will manufacture one for them. That is the case when he arrives in River City, Iowa, population 2,212, where he will have some unexpected help from Marcellus Washburn, a friend and former grifter colleague who now lives in River City and has gone straight, but still wants to make sure Harold survives his stay in town. River City's music teacher is spinster and town librarian Marian Paroo. He's able to impress all the other River Citizens with his fast-talking sales pitches, but not suspicious Marian, whose hard-as-nails exterior The music teacher he has to impress in River City is spinster Marian Paroo, who is also the town librarian. Unlike all the other River Citizens who he is able to impress with his fast talking sales pitches, he is unable to impress suspicious Marian, whose hard-as-nail exterior is partly due to her somewhat removed standing in the town, as all the gossipy housewives believe she is a smut peddler - encouraging the teenagers to read authors such as Chaucer and Balzac - and mistakenly believe she got her position as librarian through less-than-scrupulous means. What Harold does not know is that one way to Marian is through her young adolescent brother, Winthrop Paroo, a sullen boy who has withdrawn from life since their father's death two years before, when he started to lisp. Harold starts to fall for Marian, something that never happened with any of the other music teachers. Further complications may ensue if any of those traveling salesmen who have been following his route through the territory catch up with and expose him.When traveling con man Harold Hill arrives in River City, he convinces the locals to start a band by purchasing the uniforms and instruments from him. He intends to flee as soon as he receives the money. Librarian Marian Paroo suspects that he's a fraud, but since her moody brother Winthrop is excited about the band, she keeps silent. As Harold develops feelings for Marian, he faces a difficult decision about skipping town.Confidence man Harold Hill arrives at staid River City intending to cheat the community with his standard scam of offering to equip and train a boys' marching band, then skip town with the money since he has no music knowledge or skill. Things go awry when he falls for a librarian he tries to divert from exposing him while he inadvertently enriches the town with a love of music.Professor Harold Hill likes a challenge and when the other salesmen on the train west tell him that Iowa is the biggest test of all of sales ability, he gets off at River City. We know it's the 20th century there, only because of a reference in one of the songs to Gary, Indiana. Marian the librarian doesn't buy the professor's line but he convinces many of his other potential customers that the new pool table that has just been placed in the billiard parlor could mean ""trouble in River City."" How to keep the youngsters ""moral after school?"" Form a boys' marching band.Classic of flag-waving, feel-good, musical comedic Americana, based on a hit Broadway show, with a refreshingly jaundiced subtextHarold Hill poses as a boys' band leader to con naive Iowa townsfolk.",PG-13
0067065,Escape from the Planet of the Apes,"Following the events in ""Beneath the Planet of the Apes"", Cornelius and Zira flee back through time to 20th Century Los Angeles, where they face fear and persecution similar to what Taylor and Brent suffered in the future, and discover the origins of the stream of events that will shape their world.Cornelius and Zira, the simian ape couple from the first two ape films, flee from their doomed planet (after the events in Beneath...) in the same spaceship used by Taylor in the first film, and travel back through the same space/time porthole and land on late 20th Century Earth where they are received with fascination and fear from the people they meet.The third chapter of the Apes saga. Two intelligent simians from the future, Cornelius and Zira, travel to present-day Earth. They become instant sensations, wined and dined and treated like celebrities -- until a high-level plot forces them to run for their lives.The world is shocked by the appearance of three talking chimpanzees, who arrived mysteriously in a U.S. spacecraft. They become the toast of society, but one man believes them to be a threat to the human race.",PG-13
0082474,The Great Muppet Caper,"Kermit and Fozzie are newspaper reporters sent to London to interview Lady Holiday, a wealthy fashion designer whose priceless diamond necklace is stolen. Kermit meets and falls in love with her secretary, Miss Piggy. The jewel thieves strike again, and this time, frame Miss Piggy. It's up to Kermit and Muppets to bring the real culprits to justice.A jewel thief has steals a priceless diamond necklace from Lady Holiday, and reporters Kermit the Frog, Fozzie Bear and Gonzo travel to England to interview. Lady Holiday's new receptionist, Miss Piggy poses as the fashion designer, but Kermit soon finds out the truth, when another necklace is stolen. Instead of interviewing the ""real"" Lady Holiday, Kermit must track down the thief's before the steal her most prized possession.,The second Muppet adventure finds Kermit the Frog, Fozzie Bear and the Great Gonzo heading to London working as newspaper reporters on an assignment to interview the wealthy fashion designer Lady Holliday, who is the unwilling victim of a gang of greedy thieves bent on stealing her jewelry. But things go wrong when Miss Piggy is framed for the theft of Holliday's most prized necklace. Now it's up to Kermit and the Muppet gang to apprehend the real thief and prove that Miss Piggy is innocent before it's too late.Second Muppet film has Kermit, Fozzie and Gonzo as investigative reporters hot on the trail of a jewel thief. Things get more complicated when Miss Piggy is falsely accused of the crimes and Muppets must clear her name. Corny jokes and musical numbers punctuate the action.Kermit, Gonzo, and Fozzie are reporters who travel to Britain to interview a rich victim of jewel thieves and help her along with her secretary, Miss Piggy.",PG-13
0034492,Bambi,The story of a young deer growing up in the forest.,G
0097050,The Adventures of Milo and Otis,"The story of two animals and their adventures. Milo, the cat, and Otis, the dog, are two animals who grew up together on the same farm. One day, the two are separated and begin a journey to find each other. The adventurous, and often perilous quest finds the two animals traveling across mountains, plains, and snow-covered lands searching for one another.The adventures of a young cat and a dog as they find themselves accidentally separated and each swept into a hazardous trek.",PG
0031381,Gone with the Wind,"Scarlett is a woman who can deal with a nation at war, Atlanta burning, the Union Army carrying off everything from her beloved Tara, the carpetbaggers who arrive after the war. Scarlett is beautiful. She has vitality. But Ashley, the man she has wanted for so long, is going to marry his placid cousin, Melanie. Mammy warns Scarlett to behave herself at the party at Twelve Oaks. There is a new man there that day, the day the Civil War begins. Rhett Butler. Scarlett does not know he is in the room when she pleads with Ashley to choose her instead of Melanie.The epic tale of a woman's life during one of the most tumultuous periods in America's history. From her young, innocent days on a feudalistic plantation to the war-torn streets of Atlanta; from her first love whom she has always desired to three husbands; from the utmost luxury to absolute starvation and poverty; from her innocence to her understanding and comprehension of life.This tale of the Old South from the start of the Civil War through to the period of reconstruction focuses on the beautiful Scarlett O'Hara. Before the start of the war life at the O'Hara plantation, Tara, could only be described as genteel. As for the young Scarlett, she is without doubt the most beautiful girl in the area and is always the belle of the ball. She is very much looking forward to a barbecue at the nearby Wilkes plantation as she will get to see the man she loves, Ashley Wilkes. She is more than a little dismayed when she hears that he is to marry his cousin Melanie Hamilton and in a fit of anger, she decides to marry Melanie's brother. War is soon declared and as always seems to be the case, men march off to battle thinking that it will only last a few weeks. Now living in Atlanta, Scarlett sees the ravages that war brings. She also becomes re-acquainted with Rhett Butler, whom she had first met at the Wilkes barbecue. Now a widow, she still pines for the married Ashley and dreams of his return. With the war lost however, she returns to Tara and faces the hardship of keeping her family together and Tara from being sold at auction to collect the taxes. She has becomes hardened and bitter and will do anything, including marrying her sister's beau, to ensure she will never again be poor and hungry. After becoming a widow for the second time, she finally marries the dashing Rhett but they soon find themselves working at cross-purposes, their relationship seemingly doomed from the outset.A manipulative woman and a roguish man conduct a turbulent romance during the American Civil War and Reconstruction periods.",G
0072443,The Mirror,"Tarkovsky mixes flash-backs, historical footage and original poetry to illustrate the reminiscences of a dying man about his childhood during World War II, adolescence, and a painful divorce in his family. The story interweaves reflections about Russian history and society.A dying man in his forties remembers his past. His childhood, his mother, the war, personal moments and things that tell of the recent history of all the Russian nation.",R
0064519,Journey to the Far Side of the Sun,"A planet is discovered in the same orbit as Earth's but is located on the exact opposite side of the sun, making it not visible from Earth. The European Space Exploration Council decide to send American astronaut Glenn Ross and British scientist John Kane via spaceship to explore the other planet. After a disastrous crash-landing Ross awakes to learn that Kane lies near death and that they apparently have returned to Earth, as evidenced by the presence of the Council director and his staff. Released to the custody of his wife, he soon learns things are not as they seem.The European Space Exploration Council sends two astronauts to explore a planet similar to the Earth but located on the opposite side of the sun.",R
0099472,DuckTales the Movie: Treasure of the Lost Lamp,"Scrooge McDuck, his dimwitted pilot Launch Pad, and his newphews Huey, Dewey and Louie, with Webby, arrive in Egypt where Scrooge finds the lost treasure of Collie Baba, unbeknownst to Scrooge, a magic lamp was included inside the treasure, so while the nephews have fun with the genie, they all have no idea that they're being stalked by a power hungry sorceror named Murlock and his dimwitted thief counterpart, Dijon.Scrooge McDuck, along with his grandnephews Huey, Dewey and Louie, Webby Vanderquack and dimwitted pilot Launchpad McQuack search for the treasure of Collie Baba and his forty thieves. They find a magic lamp and a genie that can grant them all kinds of wishes. Unfortunately, Merlock the Magician wants that lamp, and he and his sidekick, Dijon the Thief, would do anything to get their hands on it.Scrooge McDuck takes Huey, Dewey, and Louie to Egypt to find a pyramid and magic lamp.",G
0048445,Oklahoma!,"In the Oklahoma territory at the turn of the twentieth century, two young cowboys vie with a violent ranch hand and a traveling peddler for the hearts of the women they love.Set in the Oklahoma territory in the early 1900s, this musical tells the story of two pairs of lovers. Curly is a cowboy who has trouble admitting his feelings to Laurey, as she does to him, because of their stubbornness. Judd, the hired hand at Laurey's farm, tries to come between them. Ado Annie is torn between Will, a cowboy who has strong feelings for her, and Ali Hakim, a peddler who's a ladies' man and doesn't want to marry her.Just before Oklahoma became a new state, Laurey Williams notices that Curly, a handsome though shy ranch hand, has been acting strangely around her. Through some course of events, she and Curly soon realise the feelings they have for each other. Judd, a hired hand at Laurey's home, also has feelings for her. Together, she and Curly have to do something to save their relationship and keep Judd from doing something terrible. Woven into this plot is the life of Ado Annie, one of Laurey's friends. Her boyfriend has just gotten back from an exciting trip to Kansas City. While he was away, she has fallen for a peddler who is a ladies' man and doesn't really want to marry her. Does she give Will, her boyfriend, ""all or nuthin'"", or does she run away with the peddler? Set against the backdrop of ranching Oklahoma, this musical is full of fun, music, and romance for everyone.In Oklahoma, several farmers, cowboys and a traveling salesman compete for the romantic favors of various local ladies.",R
0069945,Dark Star,"Low-budget story of four astronauts in deep space, whose mission is to destroy unstable planets in star systems which are to be colonised. The late Commander Powell is stored in deep freeze, where he is still able to offer advice. As their mission nears completion, they must cope with a runaway alien which resembles a beach-ball, faulty computer systems, and a ""smart bomb"" who thinks it is God.The crew of the Dark Star are on a 20 year mission to clear a path in space by destroying planets that are in the way of navigation routes. After a series of mishaps Mother, the ship's computer, can no longer persuade Bomb not to detonate. Even the dead captain is of little help in arguing with Bomb who is bound to do his duty.In the far reaches of space, a small crew, 20 years into their solitary mission, find things beginning to go hilariously wrong.",R
0101414,Beauty and the Beast,"Having lived a life in selfishness, a young prince is cursed by a mysterious enchantress to having the appearance of a monstrous beast. His only hope is to learn to love a young woman and earn her love in return in order to redeem himself. Years later, his chance shows itself when a young maiden named Belle offers to take her ill father's place as his prisoner. With help from the castle's enchanted staff, Belle learns to appreciate her captor and immediately falls in love with him. Back in the village however, an unscrupulous hunter has his own plans for Belle.An arrogant young prince and his castle's servants fall under the spell of a wicked enchantress, who turns him into the hideous Beast until he learns to love and be loved in return. The spirited, headstrong village girl Belle enters the Beast's castle after he imprisons her father Maurice. With the help of his enchanted servants, including the matronly Mrs. Potts, Belle begins to draw the cold-hearted Beast out of his isolation.Belle is a girl who is dissatisfied with life in a small provincial French town, constantly trying to fend off the misplaced ""affections"" of conceited Gaston. The Beast is a prince who was placed under a spell because he could not love. A wrong turn taken by Maurice, Belle's father, causes the two to meet.Prince Adam was cursed to a beast form by Enchantress who saw no love in his arrogant heart for others. The one way he could break the spell was to learn to love another and earn her love in return before the last petal from his enchanted rose fell, which would bloom until his twenty-first birthday. But who could ever learn to love a beast? Ten years later, Maurice, an inventor from a nearby village, becomes lost in the woods and seeks shelter in the Beast's castle, the Beast imprisons him for trespassing. His daughter Belle, a bookworm who dreams of life outside her provincial village, finds him trapped in the castle and offers her place instead. The Beast accepts with a promise she'll remain in the castle forever. In the beginning Belle views him as nothing more than a monster, he views her as difficult and stubborn. But the two soon taste the bitter-sweetness of finding ""you can change and learning you were wrong"".A selfish prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner.",G
0060665,A Man for All Seasons,"The story takes place in 16th century England. But men like Sir Thomas More, who love life yet have the moral fiber to lay down their lives for their principles, are found in every century. Concentrating on the last seven years of the English chancellor's life, the struggle between More and King Henry VIII hinges on Henry's determination to break with Rome so he can divorce his current wife and wed again, and good Catholic More's inability to go along with such heresy. More resigns as chancellor, hoping to be able to live out his life as a private citizen. But Henry will settle for nothing less than that the much respected More give public approval to his headstrong course.King Henry VIII's desire for a son and heir leads him to seek a divorce from his first wife, Catherine of Aragon, to marry Anne Boleyn. He had already received a dispensation from the Pope to marry Catherine - she was his brother's widow - and he seeks the support of Sir Thomas More who is soon named Chancellor. More is a devout Catholic and while he does not agree with the King's desire to divorce, he is completely silent in his opposition. His principles are tested however when he also remains silent after the King is named the head of the Church of England and subsequently when Parliament requires all to take an oath of allegiance. His silence is not sufficient for the King who wishes to have More's public endorsement. He is eventually brought to trial on charges of having accepted a bribe but it is one of his former supporters, Sir Richard Rich, who perjures himself leading to More being found guilty and beheaded.The life of Sir Thomas More during the period of his service in various capacities to volatile King Henry VIII is presented. More, a lawyer and devoted member of the Catholic Church, and the King are often at odds with each other, the King nonetheless wanting More's blessing on matters as a moral and principled person. The biggest bone of contention is the King wanting More to wield his influence with the church to permit him to divorce Catherine of Aragon - who is unable to bore him children, meaning no male heir to the throne - so that he can marry Anne Boleyn. More is unwilling to do so, seeing it an act against his faith to the church. With the help of an ambitious, opportunistic and somewhat feckless young man named Richard Rich who More considers a friend, Thomas Cromwell, one of More's primary adversaries, plans to exploit the rift between the King and More to his own benefit for greater power within the court. The ultimate questions become how far the King will go to get what he wants, and how much More is willing to risk to remain true to his principles.When the highly respected British statesman Sir Thomas More refuses to pressure the Pope into annulling the marriage of King Henry VIII and his Spanish-born wife, More's clashes with the monarch increase in intensity. A devout Catholic, More stands by his religious principles and moves to leave the royal court. Unfortunately, the King and his loyalists aren't appeased by this, and press forward with grave charges of treason, further testing More's resolve.England, 1520s. King Henry VIII is in power and wants to marry Anne Boleyn. His current wife, Catherine of Aragon, seems unable to bear him a son and heir and he's besotted with Ann Boleyn. He wants to divorce Catherine but, other than the Pope, the main impediment is Sir Thomas More, a pre-eminent legal authority and devout Catholic. More is eventually made Lord Chancellor, one of the highest positions in government. He resigns this position out of protest against the King's plans to go ahead with the divorce. Surely, now that he is out of government and out of the limelight, as long as he doesn't air his views, his principles aren't a threat to the King's plans and he is safe from prosecution.The story of Thomas More, who stood up to King Henry VIII when the King rejected the Roman Catholic Church to obtain a divorce and remarry.",R
0220099,The Tigger Movie,Tigger goes looking through the hundred-acre-wood to find his family.,G
0059346,Invasion of Astro-Monster,"Aliens from the mysterious Planet X, which resides on the dark side of of Jupiter, come to Earth asking its people to help them save their world from the dreaded King Ghidrah by letting them ""borrow"" Godzilla and Rodan. The aliens are actually planning to use the three monsters to take over our planet.Astronauts Glen and Fuji travel to Planet X, a newly discovered moon of Jupiter, which for some reason has been transmitting radio waves to Earth. While there the two astronauts are then ordered to go down to the the caverns where the people of the planet are forced to go, allegedly because they are now being attacked on a regular basis by Ghidorah, who moved there after being defeated by Godzilla, Rodan and Mothra several months earlier. The aliens then request that they be allowed to ""borrow"" Godzilla and Rodan (sans Mothra) as a means of repelling Ghidorah and that in exchange they would be given a formula for a ""miracle drug"" to combat all forms of cancer. In the meantime, Fuji's sister Haruno is dating inventor Tetsuo Torii, who has just invented a high frequency transmitter to ward off muggers. A few weeks later the aliens take Godzilla and Rodan back to their planet and they seemingly defeat Ghidorah. The astronauts then get a tape recording supposedly containing the formula. The tape actually contains an ultimatum for the people of Earth to surrender or else face destruction from the combined strengths of Godzilla, Rodan and Ghidorah. Will the nations of the world give in to the demands of the aliens or will they be destroyed? And what role does Tetsuo's invention play in the upcoming battle?Aliens from Planet X request the use of Godzilla and Rodan to fight off King Ghidorah, but have a better use for the three monsters.",PG-13
0049833,The Ten Commandments,"To escape the edict of Egypt's Pharaoh, Rameses I, condemning all newborn Hebrew males, the infant Moses is set adrift on the Nile in a reed basket. Saved by the pharaoh's daughter Bithiah, he is adopted by her and brought up in the court of her brother, Pharaoh Seti. Moses gains Seti's favor and the love of the throne princess Nefertiri, as well as the hatred of Seti's son, Rameses. When his Hebrew heritage is revealed, Moses is cast out of Egypt, and makes his way across the desert where he marries, has a son and is commanded by God to return to Egypt to free the Hebrews from slavery. In Egypt, Moses' fiercest enemy proves to be not Rameses, but someone near to him who can 'harden his heart'.Set adrift on the Nile in a reed-braided basket to flee the Pharaoh's decree to slaughter all firstborn Hebrew males, the infant Moses escapes death and is secretly taken into the palace to be raised by the Pharaoh's sister, Bithiah. Chosen to become the ailing Pharaoh's successor, the young Prince Moses is disliked by his haughty step-brother Ramses; however, when the once-abandoned child discovers his origins, he is banished, only to become God's personal messenger. Now, Moses' heavy mission is to return to Egypt with God's Ten Commandments to finally liberate his enslaved people and to lead them into the Promised Land.Moses leads the slaves from the tyranny of the Egyptian pharaoh and into the desert where he is later given the law of God. Once the pharaoh's chief architect, Moses receives the attentions of the Queen until he rebels and is cast into exile.The Egyptian Prince, Moses, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people.",R
0054357,Swiss Family Robinson,"A family in route to New Guinea is shipwrecked on a deserted tropical island. They are forced to remain on the island because of the damage to the ship and the pirates that are roaming the islands. They create a home on the island (centering around a huge tree house) and explore the island and its wildlife. Plenty of adventure ensues as the family deals with issues of survival and pirates, and the brothers must learn how to live on the island with an uncertain future.A Swiss family must survive being shipwrecked on a deserted island.",PG
0876563,Ponyo,"The son of a sailor, 5-year-old Sosuke lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish. The daughter of a masterful wizard and a sea goddess, Ponyo uses her father's magic to transform herself into a young girl and quickly falls in love with Sosuke, but the use of such powerful sorcery causes a dangerous imbalance in the world. As the moon steadily draws nearer to the earth and Ponyo's father sends the ocean's mighty waves to find his daughter, the two children embark on an adventure of a lifetime to save the world and fulfill Ponyo's dreams of becoming human.A five-year-old boy develops a relationship with Ponyo, a young goldfish princess who longs to become a human after falling in love with him.",PG
0116583,The Hunchback of Notre Dame,"In 15th century Paris, Clopin the puppeteer tells the story of Quasimodo, the misshapen but gentle-souled bell ringer of Notre Dame, who was nearly killed as a baby by Claude Frollo, the Minister of Justice. But Frollo was forced by the Archdeacon of Notre Dame to raise Quasimodo as his own. Now a young man, Quasimodo is hidden from the world by Frollo in the belltower of the cathedral. But during the Festival of Fools, Quasimodo, cheered on by his gargoyle friends Victor, Hugo, and Laverne, decides to take part in the festivities, where he meets the lovely gypsy girl Esmeralda and the handsome soldier Phoebus. The three of them find themselves ranged against Frollo's cruelty and his attempts to destroy the home of the gypsies, the Court of Miracles. And Quasimodo must desperately defend both Esmeralda and the very cathedral of Notre Dame.A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer.",R
1436562,Rio,"In Rio de Janeiro, baby macaw, Blu, is captured by dealers and smuggled to the USA. While driving through Moose Lake, Minnesota, the truck that is transporting Blu accidentally drops Blu's box on the road. A girl, Linda, finds the bird and raises him with love. Fifteen years later, Blu is a domesticated and intelligent bird that does not fly and lives a comfortable life with bookshop owner Linda. Out of the blue, clumsy Brazilian ornithologist, Tulio, visits Linda and explains that Blu is the last male of his species, and he has a female called Jewel in Rio de Janeiro. He invites Linda to bring Blu to Rio so that he and Jewel can save their species. Linda travels with Blu and Tulio to Rio de Janeiro and they leave Blu and Jewel in a large cage in the institute where Tulio works. While they are having dinner, smugglers break into the institute and steal Blu and Jewel to sell them. Linda and Tulio look everywhere for Blu, who is chained to Jewel and hidden in a slum. Meanwhile, Jewel and Blu escape from their captors and befriend a group of birds that help them to get rid of the chains. It is Carnival and the smugglers and mean cockatoo, Nigel, do not intend to give up Blu and Jewel, and chase the birds through the crowded streets.When Blu, a baby blue macaw that lives in Brazil, was captured by dealers and was smuggled to USA, a little girl named Linda decided to take care of him and it continues until they were adults. Unfortunately, because Blu was with Linda since he was little, he never learned to fly. And when an ornithologist named Tulio finds Blu and tells Linda that he is the last male of his kind, Tulio decided to bring Blu back to Brazil to breed with a female macaw named Jewel. But in the night Blu was captured again along with Jewel and must find his way back to Linda while trying to overcome his fear to learn how to fly with Jewel and a toucan, Rafael.When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with the bird of his dreams.",PG-13
0091149,The Great Mouse Detective,"In Victorian London, England, a little mouse girl's toymaker father is abducted by a peglegged bat. She enlists the aid of Basil of Baker Street, the rodent world's answer to Sherlock Holmes. The case expands as Basil uncovers the crime's link to a plot against the Crown itself.Basil, the rodent Sherlock Holmes, investigates the kidnapping of a toy-maker and uncovers its link to his arch-enemy, Professor Ratigan.",R
0056891,Bye Bye Birdie,"Conrad Birdie is the biggest rock & roll star of the 60's ever to be drafted. Aspiring chemist and song writer Albert is convinced he can make his fortune and marry his girlfriend Rosie if he gets Conrad on the Ed Sullivan show to kiss a high school girl goodbye. Albert's mother will do anything to break him up with Rosie. Kim and Hugo, the high school steadies, live in Sweet Apple, Ohio where most of the action takes place.Conrad Birdie, arguably the biggest rock and roll superstar in the world, has just been drafted, which brings his legion of teen-aged female fans marching in the streets in protest. One other person not happy about Birdie being drafted is struggling songwriter Albert F. Peterson, a mama's boy of a man who was finally going to hit the big time when one of his songs was to be featured in a Birdie movie. Rosie DeLeon, Albert's long suffering secretary and fiancée of six years, pitches an idea to Ed SullivanNone-too-successful songwriter Albert Peterson hatches a plot with his secretary - and long-suffering girlfriend - to get rock-and-roll phenomenon Conrad Birdie to sing one of his songs on the Ed Sullivan show. The pop star would then symbolically kiss goodbye to a young lady chosen at random from the country's womanhood, this being his last appearance before being drafted. Complicated to start with, things get more tricky as everyone including Albert's clinging mother descend on the small town where the chosen girl lives. Even Albert's chemical inventions come in useful.A rock singer travels to a small Ohio town to make his ""farewell"" television performance and kiss his biggest fan before he is drafted.",PG
0059245,The Greatest Story Ever Told,"""My God, My God, why hast thou forsaken Me?"" It is towards this climactic crossroads that the story of Jesus of Nazareth leads, and to which, at the final moment, it again looks back in triumphant retrospect. It is the anguishing crossroads where the eternal questions of faith and doubt become resolved.An all-star, large scale epic film that chronicles the life and ministry of Jesus Christ.",R
