id,title,plot,mpaa
0116217,Erotic Confessions,Four new Xciting true stories from Miranda Forbes. 1. Business Trip,R
0116225,Escape from L.A.,"The year is 2013 and Snake Plissken is back but this time it's L.A., which through the agency of earthquakes has become an island of the damned. But something has gone wrong in this new moral order, because the President's daughter has absconded to L.A. with a detonation device, and Snake is commandeered to retrieve it. But just below the surface there is a coiled Snake ready to strike.In the year 2013, the city of Los Angeles has been separated from the country by a series of earthquakes, and like its neighbor New York, has transformed from a wonderful city to a corrupted prison. Plus, The United States has become a more moral society. Cuervo, a Cuban terrorist has used the president's daughter, Utopia to steal a device that controls a special orbiting EMP weapon system. The President has called upon the untrustworthy mercenary Snake Plissken. To ensure his cooperation, they have implanted a virus bomb inside his body, and it will inject the virus into his body in 9 hours, so Snake must stop Cuervo, rescue Utopia and get back the Weapon's device.The year is 2013 and Snake Plissken is back from Escape From New York. An earthquake has separated Los Angeles from the mainland. In the New Moral America, all citizens not conforming to the new laws (no smoking, no red meat, no Muslims in South Dakota) are deported to L.A., now a penal colony. The President's daughter has stolen a doomsday device and has fled to L.A. It's up to Snake Plissken to find the President's daughter and retrieve the doomsday device before its too late.The year is 2013. Like New York, Los Angeles has been turned into a prison island for the United State's most undesirable criminals, like New York, Los Angeles is surrounded by a wall so no convict can escape from L.A and once deported to L.A. you can never return to the American mainland which has become a moral society. 16-years after he escaped from New York, One-Eyed former soldier Snake Plissken now the United State's most wanted outlaw is once again given another job for his freedom by the new President and L.A's security commander Malloy. Snake is sent into L.A. to recover a doomsday device that shuts all power sources on Earth from brutal terrorist Curevo Jones and the President's runaway daughter Utopia who has been brainwashed by Curveo into stealing the doomsday device, and the President personally wants Snake to eliminate Utopia for betraying her country. Like New York, Snake is injected with a engineered virus which will kill him in 9 hours if Snake fails the mission, if Snake succeeds in completing the mission, he will be given the antidote. Entering L.A, now inhabited by criminals, runaway teenagers, prostitutes and brutal gangs. Snake sets out to recover the doomsday device and kill Utopia, as Curevo and his army of terrorists prepares to invade the United States and can Snake escape from L.A. before the virus kills him in 9 hours?Sequel to ""Escape From New York"". In 2000, a huge earthquake hits Los Angeles which causes the whole city to be now situated on an island. In that year the new life-term US President, an out-spoken moralist declares that all people not conforming to the high morals he sets for the country will be deported to the Los Angeles island. Like New York, a wall is built, guards posted to stop any escapes and if sent there - you can't return to the US. In 2013, Cuervo Jones, a terrorist invades the dreams of the President's daughter, Utopia, and brainwashes her into stealing a device from a weapons establishment and runs with Cuervo to the island. Snake Plissken, hero of Escape From New York, is forced again to go to the island to get the device by the President (who doesn't care if Utopia returns or not.) and he is poisoned to ensure his co-operation. Like New York, Los Angeles is now a decaying city, a hot-bed of scum and weirdos and Snake has 9 hours to find the device and Utopia, and get out before the poison kicks in.Snake Plissken is once again called in by the United States government to recover a potential doomsday device from Los Angeles, now an autonomous island where undesirables are deported.",R
0116238,Eva Peron: The True Story,"Drama based on the life of Eva Peron, an obscure actress, who rose to become wife of Argentine strong-man President Juan Peron and one of the most powerful figures in Argentina until her death in 1952 at age 33.",PG
0116240,The Evening Star,"Continuing the story of Aurora Greenway in her latter years. After the death of her daughter, Aurora struggled to keep her family together, but has one grandson in jail, a rebellious granddaughter, and another grandson living just above the poverty line.She's back-and as delightfully feisty as ever! The generations grow, but life still spins around Aurora like a cycloneDetermined to keep the promise she made to her late daughter, Aurora Greenway does her best to raise three grandchildren with constant opposition from Emma's best friend Patsy. She visits eldest grandson Tommy in prison, who awaits the possibility of parole, and struggles to break through the hate he harbors since the death of his mother. She also watches younger grandson Teddy struggle to make a living and provide for his budding family. Aurora focuses her hope for a better future towards her youngest Melanie who becomes a rebellious college student whose taste in men is unacceptable by her standards. Aurora comes to terms with the sacrifices she's made for others and ultimately embraces the thought of finding her own happiness. She begins to chronicle her life in an effort to recollect and organize the events that shaped who she is. Through exploring love, experiencing loss, and endearing efforts to bring her family back together, she changes over the years. With help of an old friend, she lays a loved one to rest and finally allows herself to age gracefully into her twilight years. The Evening Star is a touching continuation of a story that shines brightly along with Terms of Endearment.",PG-13
0116242,Everyone Says I Love You,"Holden and Skylar are in love. Skylar lives with a large extended family in Manhattan. Her parents, Bob and Steffi, have been married for many years. Joe, a friend of theirs, has a daughter, DJ, with Steffi. After yet another relationship, Joe is alone again. He flees to Venice, where he meets Von, and makes her believe that he is the man of her dreams. However, their happiness is fake all the way, and Von returns to her husband. Steffi spends her time in philanthropy, and manages to break up Skylar and Holden by introducing Skylar to ex-con Charles Ferry.A family of rich liberal Upper East Siders are involved in the lessons of life as though it were a musical from the 1930's. The extended family of liberal lawyer Bob includes a do-gooder wife, daughters, son, grandfather, German maid, stepdaughter and even the ex-husband. While the story concerns love and engagements, a number of scenes are set in music to the traditions of the old musicals where lines would lead into songs and dances.A New York girl sets her father up with a beautiful woman in a troubled marriage while her stepsister gets engaged.",R
0116245,Everything Relative,Old college chums get together for a weekend reunion that is bound to open old wounds and perhaps heal them. New romances find a spark while old ones rekindle.,R
0116247,Evil Ed,"Eddie Tor Swenson is a mild-mannered film editor with a wife, child, and a comfortable job editing art and drama films for a major studio. Following the suicide of their editor, heartless studio exec Sam Campbell transfers Ed to his department, the Splatter & Gore Department, to finish what the original editor was doingEdward is a friendly, harmless film cutter on the culture department. After an suicide accident, he is put on the mission to cut the ""Loose limbs""-series. The blood, gore and violence makes him slowly goes insane. Edward slowly turns into Ed. Evil Ed ...A mild-mannered film editor is assigned to cut a series of infamous slasher films and is driven murderously insane by the miles of extremely violent footage he edits.",R
0116250,Evita,"High-flying, adored! The film adaptation of the hit Broadway musical depicting the infamous real-life story of Eva ""Evita"" Duarte de Peron, the wife of President Juan Peron, who rose from poverty to become the most famous Argentine woman in history. Her huge political influence and constant charity works earned her scorn and fear from the military and upper classes but adoration and love from the workers and descamisados. Evita's legendary life is displayed before your eyes as the most hated and most beloved woman in Argentina.Lavish musical drama, based on the hit stage production by Andrew Lloyd Webber and Tim Rice, telling the life story of Eva Duarte who leaves her rural home for Buenos Aires in the company of Latin singer Agustin Magaldi, eventually becoming the wife of President Juan Peron and a heroine to the people of Argentina.Based on the incredible true story, Eva (Evita) Peron, starts out life as a poor girl who goes on to become an actress and then become the wife of the president of Argentina, Juan Peron. The musical is a story of love and politics, showing all the battles and triumphs Evita has in her short, but amazing life.The hit musical based on the life of Evita Duarte, a B-picture Argentinian actress who eventually became the wife of Argentinian president Juan Perón, and the most beloved and hated woman in Argentina.",PG
0116253,Executive Decision,"Terrorists take over a 747 bound from Athens to Washington D.C., supposedly to effect the release of their leader. Intelligence expert David Grant suspects another reason and convinces the military that the 'plane should not be allowed to enter U.S. airspace. An assault mission is devised, using a specially equipped 'plane designed for mid-air crew transfers, and Grant finds himself aboard the 747 with a team of military anti-terrorists who have to defuse a bomb and overpower the terrorists.A Boeing 747, Oceanic Airlines flight 343, has just taken off from Athens, Greece, and is headed for the USA. Minutes after takeoff, the airplane is taken hostage by a group of terrorists led by Nagi Hassan. One of the hostages is a United States senator named Mavros. Hassan is demanding the release of one of his comrades, Elsai ad Jaffa, who is being held by United States authorities. Lieutenant Colonel Austin Travis is the leader of a military team. As the jet approaches the USA, engineer Dennis Cahill designs a plan in which a military plane will be able to transfer Austin and his team onto the 747 in mid air. Also along for the mission will be Dennis and intelligence agent David Grant. When Austin is killed in the process of boarding the 747, David is forced to take over the rescue attempt, and after boarding the airplane, David and the military team discover that Hassan has some stolen Soviet nerve gas attached to a bomb, and he is using the 747 to smuggle the deadly gas into the United States, where he intends to use it to wipe out Washington D.C. and possibly the entire Eastern seaboard. It's up to Dennis to defuse the bomb while David and the team try to rescue the hostages from Hassan.When Oceanic Airlines flight 343 is hijacked, the U.S. Military devises a plan to get Army Commandoes onboard the jet at 39,000 feet. The hijackers are unaware of the commandoes, while the soldiers are unaware of a weapon planned to take out the eastern seaboard of the U.S., the rogue unit must fight against time and the shaky government before they blow the jet out of the sky.Some Arabs hijack an airliner and demand the release of their leader who is in American custody. They also intend to land in Washington for refueling. At the Pentagon, everyone there advises the National Security Advisor that they should let the plane land and then let the counter terrorist team of Colonel Austin Travis take them out. However, David Grant, an intelligence expert believes that this whole thing is a smokescreen. Grant believes that the Arab leader was abducted and brought to the Americans by his second in command, who is a fanatic. Also, that he has in his possession a biological weapon that could wipe out Washington and that it's on the plane. Now they have only two choices let them land and hope Grant is wrong or shoot the plane down along with every one on board. Colonel Travis suggests that they use a new plane that the military uses to transport men from it onto another aircraft while in flight. With no other option Travis is given the go ahead. Travis asks that Grant accompany him so that he can give them whatever info he can provide. However, it appears that Travis has another reason for bringing Grant along. It seems that awhile back they were sent on a mission to retrieve the biological weapon, but, in the end found that the weapon not there - one of Travis' men was also killed. It was Grant's Intel that sent them there. Now the aircraft link-up seems to be going well until the plane starts to break and fall apart. Half of the team including Travis doesn't make it. The ones that do (including Grant), and the man who built the plane they were on, have to carry out the mission. Unfortunately, some important equipment (communication link, knock out gas) didn't make it, so they have to do it the hard way. At the same time, the Pentagon, unsure if the men made it, have to again decide whether to let them land or shoot the plane down.When terrorists seize control of an airliner, an intelligence analyst accompanies a commando unit for a midair boarding operation.",R
0116257,Exit in Red,"A psychiatrist moves out west after he is brought up on charges of sexual misconduct, for which his adoring, female attorney eventually gets the charges dropped... with the hope that this will move him to like her as much as she likes him. But it is not to be, for this is a doctor who seems destined to be sexually involved with much more cunning than loving women, and it isn't long before one of them has him caught up in an affair, only to then have her 'husband' come and make accusations to the doctor. Urgently called in the night by the woman, claiming that she is being beaten by her 'husband', the doctor goes to her.... only to find that her real husband has been murdered and the man who had been playing her husband is really her boyfriend, and the two of them have run off. The doctor has been set up, but because of his past, it is impossible for him to convince the law of his innocence, and he must resolve the matter in his own way.",R
0116259,Extreme Measures,"Thriller about Guy Luthan (Hugh Grant), a British doctor working at a hospital in New York who starts making unwanted enquiries when the body of a man who died in his emergency room disappears. The trail leads Luthan to the door of the eminent surgeon Dr Lawrence Myrick (Gene Hackman), but Luthan soon finds himself in danger from people who want the hospital's secret to remain undiscovered.",R
0116260,Eye for an Eye,"Karen McCann's eldest daughter is raped and murdered whilst on the phone with her. When the case against Robert Doob, the perpetrator, is dismissed because of a technicality, she starts following him and sees how he checks out his next victim, a woman he delivers groceries to. She tells the police, but is only warned she must stop following Doob. When she tries to warn the woman, she is shooed out of the house. Doob, having found out that Karen is following him, threatens to do something to her youngest daughter. She then seeks help from a group of vigilantes connected to a support group, in order to shoot Doob. However, a friend from the support group turns out to be an FBI agent investigating the very vigilante activity Karen is involved in and warns her that she will go to jail for the rest of her life unless it is self-defense. In the meantime, tension grows between Karen and her husband Mack, because he finds out she has secretly been taking self-defense classes and has been learning how to use a gun. When Doob makes another victim and is again released for lack of evidence, she finds a way to lure him into her house and kill him in self-defense.Karen McCann lives in Santa Monica, California, and her husband Mack McCann is the owner of the McCann construction company. Karen works in a museum, and she has two daughters. They are 5-year-old Megan and 17-year-old Julie. Mack is Megan's biological father, and Julie was born from Karen's previous marriage. Mack still loves Julie like she's his own daughter. Karen is on her way home from work one day, when she calls home on her cell phone, and Julie answers. Julie is preparing for Megan's 6th birthday at the time of the call, and Karen is still talking to Julie...when a man suddenly breaks into the house and rapes and kills Julie. Karen rushes home as fast as she can, and is devastated by what she sees. Detective Sergeant Joe Denillo is put on the case. Days later, Joe calls Karen and tells Karen that Julie's killer is Robert Doob, a supermarket deliveryman who has been in and out of jail for most of his life. In court, Karen is understandably enraged when Robert is released on a technicality, and Mack is restrained when he lunges at Robert. Robert later starts harassing Megan, and when Karen starts checking out the neighborhood Robert lives in, Robert threatens to go after Megan unless Karen stays away from Robert's neighborhood. When Karen joins a support group for parents of violence victims, she discovers that within this support group, there is a secret society of parents, led by bereaved parent Sidney Hughes, who kill killers that the extremely flawed system has failed to adequately deal with. Karen joins this group and is soon undergoing training at a local firing range. After Robert rapes and kills a woman named Maria, Robert is once again arrested, but he is again released on a technicality. This is when Karen sends Mack and Megan to visit some relatives, and forms a plan to do what the courts can't do...stop Robert once and for all. In matters like these, the system has a habit of giving people like Karen absolutely no choice but to solve these kinds of problems themselves.Distraught over her oldest daughter's rape and brutal murder, and the fact that the murderer was turned loose on a technicality, Karen McCann seeks vengeance. She learns self-defense and becomes an expert marksman with a pistol and sets out to seek and destroy. Robert Doob is the cocky killer and she must stop him before he can kill again.After the assault, rape and murder of her 17-year-old daughter at home, Karen becomes obsessed with putting the rapist behind bars. What Karen soon finds is that the criminal justice system is more interested in procedure than justice and soon frees the killer of her daughter on a vague technicality. Karen finds that she has no options but to proceed with her own plans for justice as the system has again failed to protect the innocent and the victims.When the courts fail to keep behind bars the man who raped and murdered her daughter, a woman seeks her own form of justice.",R
0116261,Eye of God,"We see two stories told over four time lines, which wind down to a devastating ground zero collision, as we watch a double tragedy unfold in a small Oklahoma town. The two stories are told out of normal time sequence, showing us brief glimpses of the beginning, middle and end of the two stories in seemingly random order. One story concerns Ainsley DuPree, who meets and marries her prison pen pal Jack. The other story begins with the discovery of a mute and bloody teenager, found wandering and in shock in the middle of the night, and the efforts of the town sheriff to determine what happened to him. As the film unfolds these tales, the viewer is confronted with questions of the existence and mercy of God and the hopelessness of being alone and adrift in an indifferent world.",R
0116269,Faithful,"For their 20th wedding anniversary, Jack gets Maggie a diamond necklace and a hit man. But when Tony shows up and, waiting for the signal from Jack in Connecticut to do the hit, he and Maggie begin to talk - perhaps Tony can come to value Maggie even more than her husband does. And when Jack shows up, things get very tricky.A depressed housewife whose husband is having an affair contemplates suicide, but changes her mind when she faces death by a killer hired to do her in.",R
0116275,A Family Thing,"Earl Pilcher, Jr., runs an equipment rental outfit in Arkansas, lives with his wife and kids and parents, and rarely takes off his gimme cap. His mother dies, leaving a letter explaining he's not her natural son, but the son of a black woman who died in childbirth. Plus, he has a half-brother Ray, in Chicago, she wants him to visit. Earl makes the trip, initially receiving a cold welcome from Ray and Ray's son, Virgil. His birth mother's sister, Aunt T., an aged and blind matriarch, takes Earl in tow and insists that the family open up to him.",PG-13
0116277,The Fan,"Three-times MVP baseball player Bobby Rayburn joins the San Francisco Giants, and obsessive fan, whose profession is selling hunting knives, Gil Renard is excited over that. But Rayburn plays the worst season of his career and Renard tries to do everything to help him, but goes too far.Gil Renard is a salesman in the knife business and is also completely obsessed with the game of baseball. Because he is from San Francisco he is a fan of the Giants, by the beginning of the season the Giants have signed all-star center-fielder Bobby Rayburn to a 40 Million dollar contract. But, things do not go well for both Gil and Rayburn. Rayburn is slumping and Gil loses his job and eventually his wife and son. However after Gil loses his job and his family, he goes deeper into his obsession with Rayburn and takes matters into his own hands. He believes that Rayburn is slumping because of another Giants player named Juan Primo who is playing well. So Gil secretly helps him out. But when Gil feels that Rayburn is ungrateful, Gil kidnaps his son, Sean. Now, Rayburn must perform at his best at the last game of the season in order to save his son.An all star baseball player becomes the unhealthy focus of a down on his luck salesman.",R
0116281,Far Harbor,A group of seven young people spend a weekend in the home of a wealthy yuppie on Long Island and live out their problems.,R
0116282,Fargo,"Jerry works in his father-in-law's car dealership and has gotten himself in financial problems. He tries various schemes to come up with money needed for a reason that is never really explained. It has to be assumed that his huge embezzlement of money from the dealership is about to be discovered by father-in-law. When all else falls through, plans he set in motion earlier for two men to kidnap his wife for ransom to be paid by her wealthy father (who doesn't seem to have the time of day for son-in-law). From the moment of the kidnapping, things go wrong and what was supposed to be a non-violent affair turns bloody with more blood added by the minute. Jerry is upset at the bloodshed, which turns loose a pregnant sheriff from Brainerd, MN who is tenacious in attempting to solve the three murders in her jurisdiction.Jerry Lundegard is in an unknown financial jam and wants his father-in-law's money to solve it. His plan to get the money involves hiring Carl Showalter and Gaer Grimsrud to kidnap his wife, and then splitting the ransom with the criminals. However, this quickly falls apart after three killings and the persistent work of chirpy but efficient police chief, the pregnant Marge Gunderson.Based on a true story, a car salesman in Minneapolis, MN, Jerry Lundegard hires two criminals to kidnap his wife. Her father is wealthy and Jerry needs the money. However, things don't go according to plan and soon three people are dead outside of Brainerd, MN. The 7-month pregnant Sheriff of Brainerd, Marge Gunderson is soon on the case, and she is very intuitive and resourceful...Jerry Lundegaard is in a financial jam and, out of desperation, comes up with a plan to hire someone to kidnap his wife and demand ransom from her wealthy father, to be secretly split between Jerry and the perpetrators. Jerry, who is not the most astute of individuals, hires a couple of real losers from the frozen northern reaches of Fargo, North Dakota for the job. Then things begin to slip from bad to worse as Jerry helplessly watches on.Jerry hires two men to kidnap his wife so he can get his rich father in law to pay the ransom of $1 million. Once the ransom is paid the kidnappers will get $40,000 and Jerry gets the rest. That's the plan, but what happens is something totally different. Blood is shed when a cop and two innocent people are killed. Marge Gunderson is the Chief who investigates the murders. While Marge investigates, Jerry gets involved in deeper problems, ranging from financial troubles, to threats from the kidnappers.Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.",R
0116287,Fear,"Nicole walker is the average 16 year old girl; wants to have fun, and dreams of her Prince Charming. When her and her best friend Margot appear at a party, she meets older bad boy David. Everything seems to be going so well and Nicole and David become a couple. Nicole's family like David and she decides she loves him enough to give herself to him one night after a date. However, as soon as they became official, David has become a possessive and jealous boyfriend. He even beats up one of Nicole's close male friends when he is seen giving her a hug at the end of school. After this dark event Nicole never wants to see David again but he tries his hardest to make sure Nicole will take him back. Soon enough she forgives him and things seem to be going well again until a sick situation involving Nicole's best friend Margot turns to her and David breaking up again. This time David is not taking any chances with not being with Nicole so him and his friends go into her family home and attempt to take Nicole. Will David get Nicole or will she and her family hold back and get rid of David's sick craving for Nicole?On the surface, the Walkers were a picture perfect family. Steve had a great job as an architect and a beautiful house in Seattle overlooking a lake. His new wife, Laura, loved him very much. Toby, her young son, looked up to him like his own father. And Nicole, his 16-year old daughter, meant the world to him. As Steve would be the first to admit, it was almost the perfect life. Until one day when Nicole went to a party at a local rave club with her best friend Margo and met a young man named David.Nicole is a 16 year old girl who like most teenage girls, likes to have fun. When she and her best friend, Margo, go out to a party one night, Nicole meets the handsome and mysterious David, who she ends up getting together with. After a couple of weeks, Nicole realises that David is becoming really possessive and he gets very jealous when she talks to other guys and not telling him where she's going, etc. David even beats up one of Nicole's male friends because he's seen walking Nicole home. When Nicole ends up breaking up with David, he's obviously not happy about this and does everything to try and get her back, when that doesn't work, he and a bunch of his thug friends break into Nicole's home, which leads to some nasty consequences.When all Nicole wants is to meet prince charming she and her best friend Margo go to the club largo to meet David while her friend meets his friend. So when they both are dating the two of them Nicole and David fall in love until one day she follows David home to see him raping her best friend, she doesn't want to talk to him anyone and his love for her turns into a deadly obsessionWhen Nicole met David; handsome, charming, affectionate, he was everything. It seemed perfect, but soon she sees that David has a darker side. And his adoration turns to obsession, their dream into a nightmare, and her love into fear.",R
0116289,Feeling Minnesota,"Freddie is a former stripper marrying Sam to repay a debt owed to nightclub owner Red. But Freddie is in love with Jjaks, Sam's brother. Jjaks and Freddie run off together, and Sam finds where they have been hiding and calls the cops. Meanwhile someone calls to blackmail Sam and Jjaks. In the end will it all work out?An ex-convict and his bumbling crook brother fight for the same woman.",R
0116293,Female Perversions,"Dresses, lipsticks, sex - the ""perversions"" (and neuroses) of Eve, a young, very successful lawyer. Her days are a tightrope act between extreme eloquence and frosty toughness on the one side, and scaring vulnerability on the other. The climax of her career shall be the possibly forthcoming appointment as a judge, but this step seems to be interrupted by her kleptomaniac sister Mad who is arrested after one of her raids. Eve travels to Mad's town to stand by her in the jail. Their struggle about Mad's illness evokes suppressed conflicts. Eve stays at her sister's flat where she meets a girl who fights with her budding femininity.An ambitious female attorney wallows in excess and meaningless sex with both male and female partners, while dealing with her personal life problems including helping her kleptomaniac sister.",R
0116294,Femalien,"A race of extraterrestrial beings has evolved to the point that they only exist as beams of light. Not having any physical experiences in their collective memories, they send Kara (Venesa Talor) to Earth, in order for her to experience as many physical sensations as possible. Since Kara's physical appearance was created to be aesthetically beautiful, she has plenty of physical experiences with many people on Earth.",R
0116295,Temptress Moon,"Not far from Shanghai, in a country town stands the palatial home of the Pang family. Old Master Pang is an addict who brings up his beautiful daughter Ruyi on opium smoke. Her older brother, Zhengda, is addicted as well, and then paralysed and effectively brain-dead. Zhongliang, Zhengda's brother-in-law, is a successful gigolo in Shanghai who seduces older married women and then blackmails them. When Older Master Pang dies, the clan elders make Ruyi take over the role as the head of the household. Zhongliang returns to the Pang family on the death of Old Master Pang, re-encounters Ruyi, and they are secretly attracted to each other. Wanting to seem sophisticated, she succumbs to Zhongliang's attempts to seduce her. But then an emotional maelstrom follows - for the angry, jealous and sexually frustrated sister (Zhengda's wife) is also part of the picture.",R
0116306,Sweet Evil,"This suspense film is the tale of a yuppie couple (Matsuda, Cohen) unable to conceive and desperate for a child. They enlist the services of Jennifer (Wilson) to act as surrogate mother. Unbeknownst to the couple, Jennifer has an ulterior motive to this union - to exact revenge for a childhood tragedy which has had a deep, malevolent effect on her. Jennifer moves in with the couple, and during her pregnancy, will allow nothing (or no one) to stop her in her quest for a ""final vendetta.""",R
0116308,Fire,"Ashok runs a family business that sells takeout food that also has a video rental store at the side. Ashok's extended family includes his wife Radha, his brother Jatin, their ailing mother Biji and their manservant Mundu, all living under the same roof. Jatin, at the insistence of Ashok and their mother, Biji, agrees to marry the beautiful Sita in an arranged marriage, although he is actually in love with Julie, a Chinese-Indian. At first glance, you see a happy middle-class family going through the normal paces of everyday life. However, as the layers are slowly peeled back, we find a simmering cauldron of discontent within the family, with almost every family member living a lie. Both marriages in the family turn out to be emotionally empty, without love or passion. While Ashok is an ascetic who has taken a vow of celibacy, Jatin is a handsome ladies' man who is still openly seeing Julie even after his marriage to Sita. Ashok has pledged his total devotion to a religious holy man, a swami, in order to purge his life of worldly desires and temptations. Radha, bound by her sense of duty to her husband, agrees to go along with his wishes. As you can imagine, with both husbands ignoring their spouses' emotional and sexual needs (albeit with reasons that are totally opposite from each other), it is only a matter of time before Radha and Sita look to one another for comfort and to satisfy their own passions. In this environment, it is only natural that Sita and Radha become fast friends, and, in time, much more than that. But their love is not without its share of painful obstacles.Aged Biji is a widow, who is unable to walk, talk and look after herself, communicates with a bell, lives with two sons, Ashok and his barren wife, Radha, and Jatin, who is in love with a Chinese-Indian, Julie, and a male servant, Mundu. When Julie refuses to marry him as she dislikes joint family life, he is more or less brow-beaten to marry Sita so that she bear a male child to carry on the family name. Ashok has given up on marriage and is now leading a celibate life, has become a follower of a religious leader, Swamiji, and spends all his free time with him. Jatin has not given up on Julie and continues to meet her in his free time. Thus Radha and Sita are left alone most of the time. While Ashok, Radha and Sita run a take-out Punjabi food business, Jatin runs a video store where he rents out porno movies also on the sly. Mundu passes his free time watching some of these porno movies and masturbating, much to Biji's dislike. Then one day Radha surprises Mundu and tells Ashok to fire him. But Mundu knows Radha's secret - a secret that if revealed, will tear the lives of the entire family apart.Two women who are abandoned by their husbands, find love and solace in each other.",PG-13
0116311,First Kid,"Luke Davenport is the thirteen-year-old son of Paul Davenport, the President of the United States, and first lady Linda Davenport. Ill tempered Agent Woods is the secret service agent in charge of Luke. Woods is fired after mistreating Luke in front of the press. Woods is then replaced by former boxer Sam Simms, who won a boxing title in 1977. Sam is eager to take the job - even though no one else wants it. Everyone thinks that Luke is just a brat when the only thing Luke wants is to just fit in and be like every other kid at his school, the Georgetown Academy. Sam almost gets fired when Luke gets decked at school by school bully Rob MacArthur. This is when Sam decides to use his boxing expertise to teach Luke how to fight. Luke has his eyes on class-mate Katie Warren, but so does Rob. Katie agrees to go with Luke to an upcoming school dance, so Sam teaches Luke how to dance. Rob is also at the dance, but this time when Rob tries to deck Luke, Luke turns the tables and decks Rob. Sam is then fired for taking Luke to the dance without permission, although Luke had the permission of his parents, but secret service chief Morton didn't want Luke leaving the White House grounds while Luke's parents were on the campaign trail. Luke runs away anyway to meet a friend that he has been chatting on the internet with. The meeting is set to take place at a local mall where Luke discovers that his secret friend is a now psychotic Woods, who blames Luke for his firing and wants revenge on Luke, but not if Sam can help it.A former boxer turned Secret Service agent is assigned to protect the President's son, who seems determined to make life difficult for his new protector.",PG
0116313,The First Wives Club,"After years of helping their hubbies climb the ladder of success, three wives have been dumped for newer, curvier models. But the trio is determined to turn their pain into gain. They come up with a cleverly devious plan to hit their exes where it really hurts - in the wallet! Sit back and watch the sparks fly as The Wives get mad, get even and get it all. Justice has seldom been so sweet. Or so much fun.Reunited by the death of a college friend, three divorced women seek revenge on the husbands who left them for younger women.",PG
0116320,Fled,"Dodge is a computer hacker serving a prison term; Piper is a tough guy. They end up chained together, and flee during a chain-gang escape attempt that goes bad. An adventure plot ensues, involving a missing floppy disk, an attractive woman that assists them, a sinister Federal marshal, an honest cop, and the Cuban mafia.Two prisoners chained together flee during an escape attempt gone bad.",R
0116322,Flipper,"Sandy Ricks is sent by his mother to Coral Key, a rustic island in the Florida keys, to spend the summer with his uncle Porter Ricks. Sandy dislikes everything about his new environment until a new friend comes into his life, a dolphin named Flipper, that brings uncle and nephew together and leads Sandy on the summer adventure of a lifetime.",PG
0116323,Flipping,"The story of Michael Moore, Shot, Hooker, Joey, and Dennis. Five gangsters who work for a man named Leo. They soon discover they could get more out of life if they could run the streets themselves. Tensions build and loyalty is tested as they plan a hit that could change all of their lives forever.",R
0116324,Flirting with Disaster,"Mel Coplin departs on a mission of discovery dragging his wife and 4 month old son behind. He and wife, Nancy, won't agree on a name for their son until adopted Mel gets in touch with his roots. He assures her that once he knows who he really is, the right name for their boy will be a snap. Enlisting the aid of student-psychologist and part-time adoption agent, Tina Kalb, they embark on a journey across the United States to find Mel's ""birth"" mother. ""The best part,"" Mel tells Nancy, ""is it's all free."" Tina is finishing her dissertation and will film the happy reunion of mother and child as part of her research. For this privilege, she's footing the bill. His adoptive parents are left behind feeling abandoned by an ungrateful son. Clerical errors, mistaken identities, Nancy's misplaced high school friend and his gay lover, and a super-charged libido here and there are thrown into the mix along the way until -- at last -- Mel's real parents, the Schlictings (mispronounced as ""Shit-kings"" by Mrs. Coplin), are discovered in remote New Mexico. There, Mel begins to wonder if he would have been better off not knowing these people, after all.Five months after the birth of his son, Mel Coplin remains unable to name the child until he has met his own biological parents and discovered who he ""really is."" He, his wife Nancy, and his social-worker-in-training Tina Kalb jet off to California to meet his birth mother--who turns out not to be his mother, due to an error with the agency's adoption records. The quartet sets out in search of Mel's real parents, with tensions growing because of the sexual chemistry lacking between Mel and Nancy and growing between Mel and Tina.A young man, his wife, and his incompetent case worker travel across country to find his birth parents.",R
0116329,Fly Away Home,"Amy is only 13 years old when her mother is killed in an auto wreck in New Zealand. She goes to Canada to live with her father, an eccentric inventor whom she barely knows. Amy is miserable in her new life...that is until she discovers a nest of goose eggs that were abandoned when developers began tearing up a local forest. The eggs hatch and Amy becomes ""Mama Goose"". The young birds must fly south for the winter, but who will lead them there? With a pair of ultralight airplanes, Amy, her dad and their friends must find a way to do it.Amy is a young teenager when she loses her mother to a car accident. Because of it, she moves in with her father. Amy finds her new life absolutely miserable, until she finds abandoned goose eggs from when the developers tore up the forest behind her home. They soon hatch and Amy becomes their ""mother"" and takes care of them. Winter quickly arrives, and the geese must go south. But who will show them the way? It is up to Amy and her father to make sure that the young geese find their way, and with the assistance of her father's invention, they do just that.Amy is reunited with her father after her mother's death. She withdraws from her new life, and life in general, until she finds a reason to participate in somethingA father and daughter decide to attempt to lead a flock of orphaned Canada Geese south by air.",PG
0116330,My Forgotten Man,A biographical movie on the film star's early life before Hollywood fame.,R
0116332,For Better or Worse,A comic love triangle wherein Alexander falls in love with his younger brother's wife.,PG-13
0116338,For a Few Lousy Dollars,"Few amateur robbers, few professional and one not so professional assassin, two crime bosses and hillbilly homicidal couple - they all meet in this ultimate Tarantino spoof.",R
