id,title,plot,mpaa
0119203,Glam,"Traveling from the backwoods to Los Angeles to visit his cousin, a writer discovers a world of sex, drugs, crime and violence revolving around a beautiful young woman and her mobster boyfriend.",NC-17
0109593,Delta of Venus,"An American writer in Paris starts writing erotic fiction. From encouragement from her friends, her lover, and her publisher she gets involved in nude modeling and progresses onward through many other forms of voyeuristic and participatory sexual adventures. Contains full frontal nudity and simulated sex, lots of sexual dialogue and profanity.A struggling American writer (England) and a fellow American expatriate (Mandylor) begin a sordid affair among the chaos and discord of 1940 Paris, France on the brink of World War II.",NC-17
0381392,Ma mère,"Pierre, a youth, comes from his grandmother's in France to stay with his parents in the Canary Islands. His father talks oddly about his lost youth and leaves abruptly for France. Mom promises to take Pierre to a nightclub, remarking that people will think he's her lover. He prays. His father dies in France, and his mother wants him to empty his father's office; Pierre finds it full of pornography. His mother takes him in tow into a night world without morality, a world of sexual exploitation, exhibitionism, and wildness. What will Pierre make of this, and what, ultimately, will he make of his mother?When his father dies, a young man is introduced by his attractive, amoral mother to a world of hedonism and depravity.",R
0242587,L.I.E.,"Fifteen-year-old Howie loses just about everything and everyone in the space of a single week, but ends up finding himself in the process. His mother has just died. His father, a building contractor, can barely keep tabs on his young girlfriend, let alone his own son. Thusly, the teen must navigate his adolescence virtually unsupervised. Floating towards an ill-behaved existence, Howie and his crowd begin robbing houses in the middle-class neighborhoods off the Long Island Expressway. Together, he and his best friend Gary break into a place belonging to an old guy named Big John, a local man who is a respected pillar of the community. When Big John fingers Gary for the crime, Howie learns that his pal has been leading a secret, dangerous but also alluring double life. Subsequently, we also discover that Big John has secrets of his own.A 15-year-old Long Island boy loses everything and everyone he knows, soon becoming involved in a relationship with a much older man.",NC-17
0107779,"Paris, France","Lucy (Leslie Hope), her husband Michael (Victor Ertmanis), and their business partner William (Dan Left) are the owners of a small publishing company in Toronto. The stability of their lives are thrown into an emotional maelstrom with the arrival of Sloan (Peter Outerbrige), a former boxer-turned-writer whose first book (based on a serial killer) is about to be published by their company. Sloan gets in over his head when he embarks on a steamy affair with the sexually ravenous and frustrated Lucy, who longs to re-create her S&M-filled days in Paris gone by. But Sloan soon embarks on another affair of his own with the openly gay William which leads to sexual confusion for the writer. All in the while, Lucy's befuddled husband, Michael, slowly goes crazy over learning of his wife and business partner's dalliance with his client until he decides to join in on their bed-jumping as well.",NC-17
0102687,Poison,"Three intercut stories about outsiders, sex and violence. In ""Hero,"" Richie, at age 7, kills his father and flies away. After the event, a documentary in cheesy lurid colors asks what Richie was like and what led up to the shooting. In the black and white ""Horror,"" a scientist isolates the elixir of human sexuality, drinks it, and becomes a festering, contagious murderer; a female colleague who loves him tries to help, to her peril. In ""Homo,"" a prisoner in Fontenal prison is drawn to an inmate whom he knew some years before, at Baton juvenile institute, and whose humiliations he witnessed. This story is told in dim light, except for the bright flashbacks.Three stories, each in a different genre, articulate Todd Haynes' idea of a queer cinema.",NC-17
0069089,Pink Flamingos,"Sleaze queen Divine lives in a caravan with her mad hippie son Crackers and her 250-pound mother Mama Edie, trying to rest quietly on their laurels as 'the filthiest people alive'. But competition is brewing in the form of Connie and Raymond Marble, who sell heroin to schoolchildren and kidnap and impregnate female hitchhikers, selling the babies to lesbian couples. Finally, they challenge Divine directly, and battle commences...The filthiest person alive, Divine, is using the codename Babs Johnson while living in a trailer in the woods with her mother Eddie, who loves eggs, her mad hippie son Crackers and her mate Cotton. The envious couple Connie and Raymond Marble, abduct and impregnate female hitchhikers to sell their babies to gay and lesbian couples. The money they make is invested in heroin that's sold in schools. They hire Cookie to have sex with Crackers and spy Divine to compete for the title of ""the filthiest people alive"". When the competition begins, Connie and Raymond Marble learn why Divine has this title.In a trailer outside of Baltimore lives Divine, under the fake name Babs Johnson. Hiding from the press after being granted the title ""filthiest person alive'', she also has her mom (Who idolizes eggs), her equally criminal son Crackers, and girlfriend Cotton. Despite occasional visits by neighborhood friendly Mr. Eggman, an upper-class couple name the Marbles do all they can do so they can be even filthier that Divine is. Now it's a battle between the filthiest.Notorious Baltimore criminal and underground figure Divine goes up against a sleazy married couple who make a passionate attempt to humiliate her and seize her tabloid-given title as ""The Filthiest Person Alive"".",NC-17
0289635,Young Adam,"Joe, a rootless young drifter, finds work on a barge travelling between Glasgow and Edinburgh, owned by Les and his wife Ella. One afternoon they discover the corpse of a young woman floating in the water. Accident? Suicide? Murder? As the police investigate and suspect is arrested, we discover that Joe knows more than he is letting on. Gradually we learn of Joe's past relationship with the dead woman. Meanwhile an unspoken attraction develops between Joe and Ella, heightening the claustrophobic tensions in the confined space of the barge.In Glasgow, the drifter of few words Joe Taylor is working in an old boat with the sailor Les Gault and his wife Ella Gault transporting coal and other cargoes through the River Clyde. While loading the hold with coal, they find the body of a young woman wearing petticoat floating on the river and they bring it to the harbor. Joe recalls through flashbacks his relationship with his former mistress Cathie Dimly, while he seduces Ella in a carnal attraction, having sex with her in the absence of Les. When the police arrest a suspect of the murder of woman, Joe becomes interested in the case, while his thoughts disclose the truth about the death of the victim.A young drifter working on a river barge disrupts his employers' lives while hiding the fact that he knows more about a dead woman found in the river than he admits.",R
0115760,Broken English,"Ivan is the fierce patriarch of a family of Croatian refugees in Auckland. Nina is his daughter, ready to live on her own, despite his angry objections. Eddie is the Maori she takes as her lover. Nina works at a restaurant where Eddie cooks. For a price, she agrees to marry a Chinese, another restaurant employee, so that he (and his Chinese wife) can establish permanent residency. The money gives her the independence she needs to leave her parents' house and move in with Eddie. Complications arise when Eddie realizes the depth of her father's fury and the strength of Nina's family ties.",R
0808357,"Lust, Caution","Frustrated in his attempts to assassinate Yee, who is an important official in Japanese-ruled Shanghai, Old Wu, who has lost his wife and two sons as well as two women who had attempted to seduce Yee, now recruits Kuang, Mai Tai Tai, and their troupe of drama students from Hong Kong University in yet another attempt to do away with Yee. Mai Tai Tai is chosen to befriend Yee, which she does by posing as the wife of Mak, befriending Yee's wife and her female friends, and then eventually befriending Yee himself. Even though both get together, they do end up going separate ways, only to meet again four years later. This time Mai is all set to entrap Yee at Chandni Chowk Jewellers which is owned by an East Indian man named Khalid Saiduddin. The question does remainNaive Wong Chia Chi is a college student in 1938 Hong Kong, to where many mainland Chinese have escaped from the bloodshed of the Sino-Japanese War. Her widowed father, abandoning her in China, escapes himself to England with her younger brother. On campus, she innocently gets involved with the politically active theater troupe led by Kuang Yu Min. Their plays protest the war, with Yu Min's stance particularly against any Chinese who collaborates with the Japanese. The productions' primary goal is to raise money for the resistance. Many Chinese do collaborate with the Japanese in part to maintain their upper class lifestyle. No longer solely content to hear the chants of ""China will not fall"" from their anti-Japanese audiences, Yu Min wants to venture into more direct activism by killing one of those collaborating with the Japanese, namely a Shanghai bigwig hiding out in Hong Kong named Mr. Yee to who they can get access through an old friend of Yu Min's. Despite all of them realizing that they know nothing about killing or espionage, they all agree. The expensive plot, funded by wealthy troupe member Liang Jun Sheng, involves Chia Chi acting as Mrs. Mak, the wife of a wealthy businessman, played by her fellow actor, Auyang Ling Wen. Although not originally the plan, Chia Chi becomes the center of the plot as she is the one who captures the attention of both Mr. and Mrs. Yee. The final act becomes more and more difficult to execute due to Mr. Yee's extremely cautious nature and despite his overwhelming evident lust for Mrs. Mak. The plot, which eventually involves those in the resistance who may have more expertise in espionage and killing, which moves to Shanghai and which covers the span of four years, changes Chia Chi fundamentally as a person, especially due to her developing love/hate relationship with Mr. Yee.Shanghai, 1942. The World War II Japanese occupation of this Chinese city continues in force. Mrs. Mak, a woman of sophistication and means, walks into a café, places a call, and then sits and waits. She remembers how her story began several years earlier, in 1938 China. She is not in fact Mrs. Mak, but shy Wong Chia Chi. With WWII underway, Wong has been left behind by her father, who has escaped to England. As a freshman at university, she meets fellow student Kuang Yu Min. Kuang has started a drama society to shore up patriotism. As the theater troupe's new leading lady, Wong realizes that she has found her calling, able to move and inspire audiences and Kuang. He convenes a core group of students to carry out a radical and ambitious plan to assassinate a top Japanese collaborator, Mr. Yee. Each student has a part to play; Wong will be Mrs. Mak, who will gain Yees' trust by befriending his wife and then draw the man into an affair. Wong transforms herself utterly inside and out, and the scenario proceeds as scripted until an unexpectedly fatal twist spurs her to flee. Shanghai, 1941. With no end in sight for the occupation, Wong having emigrated from Hong Kong goes through the motions of her existence. Much to her surprise, Kuang re-enters her life. Now part of the organized resistance, he enlists her to again become Mrs. Mak in a revival of the plot to kill Yee, who as head of the collaborationist secret service has become even more a key part of the puppet government. As Wong reprises her earlier role, and is drawn ever closer to her dangerous prey, she finds her very identity being pushed to the limit...During the World War II, in the Japanese-occupied Shanghai a students drama troupe plan to kill a Japanese-supported official, Mr. Yee. For the job, the shy girl but the leading lady of the group, who has the power to convulse the audience, Wong Chia Chi, is chosen. But she is willing for the leader of the troupe Kuang Yu Min. She has to be disguised as Mrs. Mak and has to earn the trust of Mrs. Yee. Then what she had to do is to get into the heart of Mr. Yee.During World War II era, a young woman, Wang Jiazhi, gets swept up in a dangerous game of emotional intrigue with a powerful political figure, Mr. Yee.",R
0114916,When Night Is Falling,"Camille and Martin are in love and teachers at a christian college; they get the opportunity to get a better job, but they would have to marry for that. But when Camille's dog dies, she recognizes that her love for Martin is not even as big as the love for her dog. After that, Camille gets to know Petra, and Petra falls in love with Camille. They meet again, but Camille is very unsure about her feelings. When Martin is away for a weekend, Camille and Petra meet in the Circus where Petra is working as an acrobat. They spend the night together, but Martin finds out about it and is shocked. He has an argument with Camille, and she goes burying her dog in the snow, and falls asleep...An uptight and conservative woman, working on tenure as a literacy professor at a large urban university, finds herself strangely attracted to a free-spirited, liberal woman who works at a local carnival that comes to town.",NC-17
0072979,Female Trouble,"The life and times of Dawn Davenport, showing her progress from loving schoolgirl to crazed mass murderer - all of which stems from her parents' refusal to buy her cha-cha heels for Christmas. She runs away from home, is raped, becomes a single mother, criminal and glamorous model before her inevitable rendezvous with the electric chair...Dave Davenport is an overweight, angry teenager who loathes school along with her 2 friends. It's nearly Christmas and all she wants is cha-cha heels. When she doesn't get them for Christmas, she abandons her conventional suburban house and makes love with a greasy guy named Earl. She later gives birth to a daughter she names Taffy who she doesn't show her any respect. All Dawn does is commit crimes and gets her hair done at a saloon run by a married couple name the Dashers who believe in crime and beauty. They have Dawn become a crime model while Taffy and next door neighbor Ida Nelson try to stop her.A spoiled schoolgirl runs away from home, gets pregnant while hitch-hiking, and ends up as a fashion model for a pair of beauticians who like to photograph women committing crimes.",NC-17
0097704,The Story of Lady Chatterley,"An Italian film adaptation of D.H. Lawrence's classic erotic novel. After a crippling injury leaves her husband impotent, Lady Chatterly is torn between her love for her husband and her physical desires. With her husband's consent, she seeks out other means of fulfilling her needs.Loosely based on D.H. Lawrence's Lady Chatterly's Lover. A woman and her crippled husband live in an expensive villa in Italy. When an old acquaintance of her husband's shows up, just released from prison, he is given a job as a gardener/handyman around the estate. Although she is initially suspicious of this newcomer, her interest in him gradually grows.",NC-17
0124819,Orgazmo,"Joe Young was a simple young man trying to spread the word of the Book of Mormon when he picked the wrong house to preach at! The owner, a porn director named Maxxx Orbison, tells his henchmen to kill the guy at the door who interrupted their scene, but Joe fights off the guards with great skill, which impresses Maxxx so much that he offers Joe the lead role in the movie he's making at the momentJoe Young is a young Mormon actor who preaches the word of God in LA and can't get anything from it. One day he stumbles on the set of new porno movie shot by well known porn director Maxxx Orbison. Maxxx chooses Joe for the title part in his new movie Captain Orgazmo. Joe soon befriends short and skinny Ben Chapleski (his sidekick in the film), who invented a ray-gun which emits a light beam that causes the most intense orgasm in whoever it hits (called Orgasmorator). Unexpectedly movie Captain Orgazmo becomes a cult hit, and Joe's girlfriend Lisa accidentally sees the movie in the video store - and the problems begin.Naive young Mormon Joe Young is recruited to act in porn movies.",NC-17
0107315,Kika,"Kika, a young cosmetologist, is called to the mansion of Nicolas, an American writer to make-up the corpse of his stepson, Ramon. Ramon, who is not dead, is revived by Kika's attentions and she then moves in with him. They might live happily ever after but first they have to cope with Kika's affair with Nicolas, the suspicious death of Ramon's mother and the intrusive gaze of tabloid-TV star and Ramon's ex-psychologist Andrea Scarface.",NC-17
1723811,Shame,"Brandon is a 30-something man living in New York who is unable to manage his sex life. After his wayward younger sister moves into his apartment, Brandon's world spirals out of control. Shame examines the nature of need, how we live our lives and the experiences that shape us.Thirty-something Brandon Sullivan is a New York yuppie. He is also a sex addict who thinks about sex all the time when he's not having sex. He surfs for porn on his work computer, masturbates often even in his office's men's room, and eyes strange women in whatever situation he's in in the hopes of having quick anonymous sex with them. He hides his sex addiction from those few people in his life who he lets in in an emotional sense, unlike his married boss, David Fisher, who is open about his marital infidelities to his male work colleagues. And the act of sex holds no emotional connotation whatsoever for Brandon. The arrival back into his life and his apartment of his sister Sissy Sullivan, from who he was estranged due to the emotional baggage associated, changes Brandon's life, especially in what he can do in what used to be the privacy and sanctity of his apartment. Sissy, unlike Brandon, sees sex and emotional attachment as one in the same. Brandon's life begins to spiral out of control following Sissy's arrival. He gains a better understanding, albeit an unpleasant one, of his life following an incident involving Sissy.A man's carefully cultivated private life is disrupted when his sister arrives for an indefinite stay.",NC-17
0093789,Bizarre,"Lorenza and Corbi's marriage revolves around sexual games with menacing scripts and voyeurism. When she's finally had enough, she leaves for their beach house and gets involved with a gardener, the younger, androgynous Edward. But Corbi is difficult to escape, physically and psychologicallyA wife escapes her pressure-filled marriage only to have her husband haunt her literally and figuratively.",NC-17
0098253,Santa Sangre,"A young man -- starving, nearly catatonic and barely responsive -- is confined in a sanitarium. He is taken on a field trip along with other residents to the city's red-light district. There, he encounters by chance a woman from his past, triggering a series of flashbacks. We see that he was traumatized as a child, when he and his family were circus performers, and when he witnessed a murder/suicideA former circus artist escapes from a mental hospital to rejoin his armless mother - the leader of a strange religious cult - and is forced to enact brutal murders in her name as he becomes ""her arms"".",R
0814685,Frontier(s),"In Paris, during the riots due to the election of a conservative candidate to the presidency of France, a group of four muslim small-time criminal teenagers from the periphery; Alex, Tom, Farid, the pregnant Yasmine, and her brother Sami, plan to run away from Paris to Amsterdam with a bag full of robbed money. However, Sami is shot and the group split up, with Alex and Yasmine going to the emergency hospital with Sami while Tom and Farid head to the border with the money. Tom and Farid decide to stop in a bed and breakfast nearby the frontier, and are hosted by Gilberte and Klaudia that offer free room and sex to the newcomers. They call Alex and Yasmine who are fleeing from Paris to join them in the inn. But soon they discover that their hosts are sadistic cannibals of a Nazi family led by the deranged patriarch and former SS officer and Nazi war criminal Le Von Geisler who plans to make Yasmine the brood mare for a new Aryan master race.During violent political riots in Paris, five young activists, Tom, Farid, Alex, the pregnant Yasmine and her brother Sami, try desperately to flee the capital with a bag full of cash. With the intention to go to Amsterdam, the gang needs a safe hideout for the night, so Tom and Farid find a remote hostel, nevertheless, by the time Alex and Yasmine join, the friends are already in a life-threatening situation as the sadistic neo-Nazi family which runs the inn has a taste for blood and torture. Now the friends must fight for survival, trapped in an unbelievable nightmare from which there seems to be no easy way out.A gang of young thieves flee Paris during the violent aftermath of a political election, only to hole up at an Inn run by neo-Nazis.",NC-17
0124179,Two Girls and a Guy,"Two girls, Carla and Lou meet on the street outside a loft waiting for their boyfriends. In a short time, they find out that they're waiting for the same guy - young actor Blake, who said that he loves only her to both of them but was actually leading double life for a few months already. Angry, they break into his loft and when he returns, a round of accusations and explanations begins.",NC-17
0180093,Requiem for a Dream,"Sara Goldfarb (Ellen Burstyn) is a retired widow, living in a small apartment. She spends most of her time watching TV, especially a particular self-help show. She has delusions of rising above her current dull existence by being a guest on that show. Her son, Harry (Jared Leto) is a junkie but along with his friend Tyrone (Marlon Wayans) has visions of making it big by becoming a drug dealer. Harry's girlfriend Marion (Jennifer Connelly) could be fashion designer or artist but is swept along in Harry's drug-centric world. Meanwhile Sara has developed an addiction of her own. She desperately wants to lose weight and so goes on a crash course involving popping pills, pills which turn out to be very addictive and harmful to her mental state.Drugs. They consume mind, body and soul. Once you're hooked, you're hooked. Four lives. Four addicts. Four failures. Despite their aspirations of greatness, they succumb to their addictions. Watching the addicts spiral out of control, we bear witness to the dirtiest, ugliest portions of the underworld addicts reside in. It is shocking and eye-opening but demands to be seen by both addicts and non-addicts alike.Requiem for a Dream exposes four paralleled individuals and their menacing addiction to heroin, cocaine, and diet pills (speed). Taking place in Brooklyn amidst the waning Coney Island, the drugs are very easily obtained and keep each main character in its cycle of dependence. The protagonist Harry Goldfarb is your typical heroin junky with an ambitious plan of ""Getting off hard knocks,"" with help from his cocaine crazed girlfriend Marion and his long time friend Tyrone. Meanwhile his widowed mother is obsessed with the glamor of television and eventually finds her way to a dietitian who pushes her into the cycle of drug induced enslavement.A film paralleling the lives of Sara Goldfarb, a lonely, TV obsessed widow, and her son Harry, his girlfriend Marion, and his drug dealer friend Tyrone. After learning that she will make an appearance on a TV game show, Sara tries to lose weight so that she can fit into her prized red dress, and becomes hooked on diet pills. Meanwhile, Harry and his friends are taking heroin and cocaine. We then witness the disasterous consequences and the downward spiral their lives take as a result of their addictions.Pills and heroin offer fulfillment of the dreams of four residents of Brooklyn's Brighton Beach in the shadow of a crumbling Coney Island amusement park. Sara dreams of appearing on television wearing a red dress that's a bit snug. So she starts a diet assisted by uppers. Her son Harry, his girlfriend Marion, and his best friend Tyrone pin their hopes for money on moving up from pushing nickel bags of heroin to buying in bulk. They also deal to support their growing habits. Things are going wellThe drug-induced utopias of four Coney Island people are shattered when their addictions run deep.",NC-17
0103759,Bad Lieutenant,"A police Lieutenant goes about his daily tasks of investigating homicides, but is more interested in pursuing his vices. He has accumulated a massive debt betting on baseball, and he keeps doubling to try to recover. His bookies are beginning to get agitated. The Lieutenant does copious amounts of drugs, cavorts with prostitutes, and uses his status to take advantage of teenage girls. While investigating a nun's rape, he begins to reflect on his lifestyle.In New York, a corrupt and abusive NYPD Lieutenant is addicted in drugs and gambling and has a great debt with a shark. He takes advantage of his authority to make deals with drug dealers and criminals to get drugs and dirty money and his bookmaker advises him that he owes money to dangerous people. When a nun is brutally raped by two youngsters, the Lieutenant chases the criminals but the nun tells him that she had forgiven the punks. The Lieutenant is affected by her religious principles and asks Jesus to help him.While investigating a young nun's rape, a corrupt New York City police detective, with a serious drug and gambling addiction, tries to change his ways and find forgiveness and redemption.",R
2417854,Lucky Bastard,"Lucky Bastard is a ""found footage"" thriller about a porn website run by Mike (Don McManus) that invites fans to have sex with porn stars. Jay Paulson plays Dave, an eager young fan given a chance to have sex with the fabulous Ashley Saint (Betsy Rue). But everyone gets more than they bargained for in the seemingly mild-mannered Dave... with gruesome results. The film is captured by the ""Lucky Bastard"" porn cameras for a fresh take on the ""found footage"" genre.A fan is invited to take part in a porn video with his favourite porn star. He is romantically rejected, and goes on a killing spree on location.",NC-17
0118698,Bent,"Max is gay and as such is sent to Dachau concentration camp under the Nazi regime. He tries to deny he is gay, and gets a yellow label (the one for Jews) instead of pink (the one for gays). In camp, he falls in love with fellow prisoner Horst, who wears his pink label with pride.Max is a promiscuous gay man living in 1930s Berlin. He is at odds with his wealthy family because of his homosexuality. One evening, much to the resentment of his boyfriend, Rudy, Max brings home a handsome SA man. Unfortunately, he does so on the Night of the Long Knives, when Hitler ordered the assassination of upper echelon SA corps. The Sturmabteilung man is discovered and killed by SS men in Max and Rudy's apartment, and the two have to flee Berlin. Max's Uncle Freddie has organized new papers for Max, but Max refuses to leave his boyfriend behind. As a result, Max and Rudy are found and arrested by the Gestapo and put on a train headed for Dachau. On the train, Rudy is brutally beaten to death by the guards. As Rudy calls out to Max when he is taken away, Max lies to the guards, denying he is gay. In the camp, Max falls in love with Horst, who shows him the dignity that lies in acknowledging one's beliefs.",R
0070849,Last Tango in Paris,"While looking for an apartment, Jeanne, a beautiful young Parisienne, encounters Paul, a mysterious American expatriate mourning his wife's recent suicide. Instantly drawn to each other, they have a stormy, passionate affair, in which they do not reveal their names to each other. Their relationship deeply affects their lives, as Paul struggles with his wife's death and Jeanne prepares to marry her fiance, Tom, a film director making a cinema-verite documentary about her.Crazed with grief after his wife commits suicide, Paul, an American expatriate, roams the streets of Paris until, while apartment hunting, he faces Jeanne, an unknown girl across an empty room. Brutally, without a word, he rapes the soon-compliant stranger. It should have been hit-and-run sex, but Paul stays at the scene of the erotic accident. While arranging his wife's funeral, Paul leases the apartment where he is to meet the puzzled girl for a series of frenzied afternoons. ""No names here,"" he roughly tells her, setting up the rules of the game. They are to shut out the world outside, forfeit their pasts and their identities. Paul degrades Jeanne in every possible way, leveling all her inhibitions into sheer brutality. Paul is soon dissatisfied with mere possession of her body; he must also have her mind. When she rejects his mad love to enter a comfortable marriage with her dull fiancé, Paul finally confessesA young Parisian woman meets a middle-aged American businessman who demands their clandestine relationship be based only on sex.",NC-17
0065466,Beyond the Valley of the Dolls,"This film is a sequel in name only to Valley of the Dolls (1967). An all-girl rock band goes to Hollywood to make it big. There they find success, but luckily for us, they sink into a cesspool of decadence. This film has a sleeping woman performing on a gun which is in her mouth. It has women posing as men. It has lesbian sex scenes. It is also written by Roger Ebert, who had become friends with Russ Meyer after writing favorable reviews of several of his films.A hip and happenin' all girl rock group head to LA to claim lead-singer Kelly's inheritance and make it (and make it) in LA. They immediately fall under the spell of rock'n'roll Svengali, the 'Teen Tycoon' of rock Ronnie 'Z-Man' Barzell, and other rapacious Hollywood party types as lustful porno actress Ashley St Ives, ravenous lesbian Roxanne and shady lawyer Porter Hall. Soon the girls fall into a morass of drugs and deceit as their recording success soars. It takes several tragedies to make them stop and think... but is it too late?Three girls come to Hollywood to make it big, but find only sex, drugs and sleaze.",NC-17
0373450,Where the Truth Lies,"Karen O'Connor tells the story about two distinct but related periods in her life. In 1972, she is an up-and-coming Los Angeles based journalist who has been given the lucrative assignment of convincing once successful comic Vince Collins, who is at the tail end of his career, to allow her to ghost write his memoirs. Most specifically, she has the task from her publishers of discovering the reason behind two issues in Vince's life from 1957A female journalist tries to uncover the truth behind the breakup, years earlier, of a celebrated comedy team after the duo found a girl dead in their hotel room. Though both had airtight alibis and neither was accused, the incident put an end to their act.Karen O'Connor, a young journalist known for her celebrity profiles, is consumed with discovering the truth behind a long-buried incident that affected the lives and careers of showbiz team Vince Collins and Lanny Morris.",NC-17
