id,title,plot,mpaa
0103064,Terminator 2,"Over 10 years have passed since the first cyborg called The Terminator tried to kill Sarah Connor and her unborn son, John Connor. John Connor, the future leader of the human resistance, is now a healthy young boy. However another Terminator is sent back through time called the T-1000, which is more advanced and more powerful than its predecessor. The MissionNearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.Sequel to Terminator. Skynet, the 21st century computer waging a losing war on humans sends a second terminator back in time to destroy the leader of the human resistance while he is still a boy. His mother is the only one who knows of the existence of the Terminators, human-like robots that exist only to kill and are nearly indestructible, and Sarah, the boy's mother is currently in a state mental hospital because of her 'delusions'. A second protector is sent back to the past by the Human resistance to protect John Connor, their future leader, at all costs.It has been about 10 long years since a Terminator failed to kill Sarah Connor and her unborn son, John. Now, Skynet has sent back another Terminator. This one being more advanced than the last one. John Connor, who is now about ten years old, is the target. The future John sends back a replica of the Terminator that tried to kill him back in time to 1994. It's Terminator vs. Terminator.In the last movie a cyborg was sent from the future to kill Sarah Connor, but he failed. Now a much more powerful one sent from the future to kill Sarah's son - John Connor, the leader of the future rebels. A terminator was send from the future once more, but this time to protect Connor. The only problem is that the terminator who was send to kill Connor is much more powerful and clever than the one who was send to protect him. Moreover, none can help Connor, since they do not believe in robots. Now Connor and his protector has no choice but to survive on their own.A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her teenage son, John Connor, from a more advanced and powerful cyborg.",R
0093058,Full Metal Jacket,"A two-segment look at the effect of the military mindset and war itself on Vietnam era Marines. The first half follows a group of recruits in boot camp under the command of the punishing Gunnery Sergeant Hartman. The second half shows one of those recruits, Joker, covering the war as a correspondent for Stars and Stripes, focusing on the Tet offensive.The lives of several young men who undergo Marine Corps basic training and are then shipped off to Vietnam. The main character is J.T. 'Joker' Davis who, along with all the other new recruits, constantly has to deal with their demanding Drill Instructor, Gny. Sgt Hartman. One recruit in particular, Leonard 'Gomer Pyle' Lawrence, is having a particularly hard time, especially after DI Hartman punishes the entire squad anytime he screws up, which is often. It all leads to tragedy. Davis makes it through and soon finds himself in Vietnam working as a combat journalist where he gets to see the horrors of war first-hand during the Tet offensive.A two-segment story that follows young men from the start of recruit training in the Marine Corps to the lethal cauldron known as Vietnam. The first segment follows Joker, Pyle and others as they progress through the hell of USMC boot-camp at the hands of the colorful, foul-mouthed Gunnery Sergeant Hartman. The second begins in Vietnam, near Hue, at the time of the Tet Offensive. Joker, along with Animal Mother, Rafterman and others, face threats such as ambush, booby traps, and Viet Cong snipers as they move through the city.Full Metal Jacket begins by following the trials and tribulations of a platoon of fresh Marine Corps recruits focusing on the relationship between Gunnery Sergeant Hartman and Privates Pyle and Joker. We see Pyle grow into an instrument of death as Hartman has foreseen of all of his recruits. Through Pyle's torment and Joker's unwillingness to stand up against it the climax of part one is achieved with all three main characters deciding their fates by their action or inaction. The second chapter delves into Joker's psyche and the repeated referral to the fact that he joined the Corps to become a killer. When his mostly behind the scenes job as a combat correspondent is interfered with by the Tet offensive he is thrust into real combat and ultimately must decide if he really is a killer.During the Vietnam War private 'Joker' -the narrator, a future author- and his class are put through the US Marine indoctrination and training under DI Gunnery Sergeant Hartman's verbally and physically abusive, sex-obsessed style. It's all far worse for fat simpleton Pyle, who keeps doing everything wrong, even when gentle Joker is appointed his personal tutor, until peer pressure becomes group bullying. On their last day at Paris Island, when everyone graduates, the psychological time-bomb explodes. Only intellectual Joker isn't assigned to jungle duty but as military war correspondent. He's unwilling to play the deceptive propaganda game and violence catches up even in the 'safe' city Hue.A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.",R
2310332,The Hobbit: The Battle of the Five Armies,"After the Dragon leaves the Lonely Mountain, the people of Lake-town see a threat coming. Orcs, dwarves, elves and people prepare for war. Bilbo sees Thorin going mad and tries to help. Meanwhile, Gandalf is rescued from the Necromancer's prison and his rescuers realize who the Necromancer is.Bilbo and the Company of King Thorin Oakenshield are forced into war by the Orcs of Gundabad and Moria lead by Azog and Bolg and chief leader Sauron. Its a remarkable battle with the Dwarves of Erebor and the Iron Hills, The Elves of the Woodland Realm, The people of Laketown, The eagles lead by Radagast and Beorn and the Orcs of Gundabad and Moria. How will this battle end?As Smaug breathes fire and destruction onto Laketown, another sort of dragon-danger threatens Thorin Oakenshield - the gold madness that seized his Grandsire Thror, King Under the Mountain of old. The people of Laketown flee to the ruins of Dale, in the shadow of the Lonely Mountain, only to be greeted by an army of Elves led by Thranduil, marching there too. Asking Thorin for their own fair share of the gold, Men and Elves are answered by Dwarvish defiance. Thorin seems overmatched until an army led by Dwarf-Lord Dain, Thorin's kinsman, approaches from the Iron Hills to the northeast. Meantime, Gandalf, imprisoned in the ruins of Dol Guldûr, seems about to be finished off by the Nine Ring Wraiths, led by the deadliest of their lot, Witch King of the ancient, evil realm of Angmar. And what on Middle Earth will happen when an enormous army of Orcs and Wargs suddenly pours out of tunnels under the earth, surrounding and threatening doom to all the other armies gathered at the Lonely Mountain? Orcs and their Fell Beasts, Elves, Dwarves, Men - Five Armies join battle, and the result will determine the fate of the North in the gathering War of the Ring.After seizing Erebor from Smaug, Smaug burns down Lake-town and the aftermath causes the people of Lake-town to take up refuge in the ruins of Dale which is in the shadow of Erebor. Gandalf is inprisoned by The Necromancer and is eventually rescued and The Necromancer reveals himself as Sauron. Bilbo and Company must protect Erebor from the Elves of Mirkwood, the Gundabad and Moria Orcs, the Men of Lake-town.Atop the reclaimed Lonely Mountain, Bilbo Baggins and the fellowship of Dwarves witness the mighty winged drake, Smaug, swooping down upon Laketown in a fit of fiery rage, as refugee denizens and Elves converge on Erebor to claim the realm's inestimable treasure. However, as Prince Thorin II Oakenshield rapidly succumbs to the hypnotic allure of the corrupting mounds of gold, friendships shatter over greed, and a war is brewing. And just as all races prepare for battle, dark lord Sauron's evil forces led by the Orc chieftain, Azog, emerge from the dark bowels of the earth, flanking the vast battlefield, in Middle-earth's greatest conflict that will decide everyone's future.Bilbo and company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness.",R
4486986,All I See Is You,"Blinded since childhood when a hideous car-crash cost her her parents and her eyesight, beautiful Gina scarcely leaves their home in exotic Bangkok, depending entirely on her attentive and doting husband, James, who is her everythingA blind woman's relationship with her husband changes when she regains her sight and discovers disturbing details about themselves.",R
2854926,Tag,"A small group of former classmates organize an elaborate, annual game of tag that requires some to travel all over the country.",R
5294550,All the Money in the World,"Rome, 1973. Masked men kidnap a teenage boy named John Paul Getty III (Charlie Plummer). His grandfather, Jean Paul Getty (Christopher Plummer), is the richest human in the world, a billionaire oil magnate, but he's notoriously miserly. His favorite grandson's abduction is not reason enough for him to part with any of his fortune. All the Money in the World (2017) follows Gail, (Michelle Williams), Paul's devoted, strong-willed mother, who unlike Getty, has consistently chosen her children over his fortune. Her son's life in the balance with time running out, she attempts to sway Getty even as her son's mob captors become increasingly more determined, volatile and brutal. When Getty sends his enigmatic security man Fletcher Chace (Mark Wahlberg) to look after his interests, he and Gail become unlikely allies in this race against time that ultimately reveals the true and lasting value of love over money.The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom.",R
2119532,Hacksaw Ridge,"The true story of Desmond T. Doss, the conscientious objector who, at the Battle of Okinawa, was awarded the Congressional Medal of Honor for his incredible bravery and regard for his fellow soldiers. We see his upbringing and how this shaped his views, especially his religious view and anti-killing stance. We see Doss's trials and tribulations after enlisting in the US Army and trying to become a medic. Finally, we see the hell on Earth that was Hacksaw Ridge.An Americam army veteran grieves by the tombstones of his army company that died during World War I. Back home, he raises his sons in a pious setting and asks them to shun weapons. After a naughty fight turns awry, Desmond reads the Bible and vows not to harm another human in his life thereafter. Desmond then saves the life of a worker, experiencing a wholesome satisfaction in the process. In the hospital, he is smitten by a nurse, who he then dates. After the United States enters the Second World War, both sons enlist, adding to the ire of the father who despises his sons joining the Army. The rigorous regimen of training in the Army requires Desmond to clear his firearms training, but after a huge tiff with his seniors, his father, an old corporal, intervenes to save Desmond from being court-martialed and serve with the Army as a medic. They get posted to Hacksaw Ridge, Okinawa. A win there would ensure that the Empire of Japan surrenders to the Allied Forces. What happens thereon?After Desmond T. Doss volunteered to enlist in the US Army in WWII, he was firstly assumed as a cowardice for anti-killing stance performing as a Medic. This is how Private Doss inspired us about an incredible-bravery-true story on Hacksaw Ridge at the Battle of Okinawa.The most inspired part of this film is the scene when Doss whispered, "" Lord, help me get one more, please. Help me get one more.""In Lynchburg, Desmond Doss and his brother Hal are raised by a dysfunctional family since their father Tom Doss is an alcoholic veteran of World War I that beats their mother Bertha. One day, Desmond almost kills Hal and his life is affected by the Commandment ""Thou shalt not kill"". Years later, he meets the nurse Dorothy Schutte and they fall in love with each other. Desmond, who is Seventh-day Adventist Christian and conscientious objector, decides to join the army to serve his country in World War II; however he refuses to carry or use any weapon and requests to serve as combat medic to save lives. He faces several problems during the training and but he succeeds to go to the war to participate in the Battle of Okinawa. Will he be helpful in the battle field?The extraordinary true story of conscientious objector Desmond T. Doss who saved 75 men in Okinawa, during the bloodiest battle of WWII, without firing a single shot. Believing that the war was just but killing was nevertheless wrong, he was the only American soldier in WWII to fight on the front lines without a weapon. As an army medic Doss single-handedly evacuated the wounded near enemy lines - braving enemy fire and putting his own life on the line. He was the first conscientious objector to ever earn the Congressional Medal of Honor.WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people, and becomes the first man in American history to receive the Medal of Honor without firing a shot.",R
0073629,The Rocky Horror Picture Show,"On a wild and rain-swept late-November evening, somewhere at an empty stretch of road outside Ohio's merry Denton, the blissfully-affianced, prudish, and boringly innocent young pair of Brad Majors and Janet Weiss find themselves stranded on their way to visit an ex-tutor. Instead, the couple will inadvertently unearth the cross-dressing Dr Frank-N-Furter's spooky lair of inexhaustible oddities, just in time to partake in the out-of-this-world mad scientist's proud unveiling of his latest, delightfully extravagant, and most daring creation--the ultimate male and the perfect sex symbolWhile driving home during a rain filled night, straight-laced lovebirds Brad Majors and Janet Weiss end up by chance at the castle of one Dr. Frank-N-Furter and his strange and bizarre entourage, and find that he's having a party. This is no ordinary party, no ordinary night. This is the unveiling of the doctor's latest creationBrad and Janet, newly engaged, stumble onto the castle of Dr. Frank-N-Furter during a rainstorm. Taking refuge in the castle, they're present for the doctor's unveiling of his newest creation, Rocky. Over the course of the night, Frank seduces both Brad and Janet, Janet and Rocky become involved biblically, Dr. Everett Scott arrives looking for his son Eddie (whom Frank killed earlier in the film), and it all goes to pot when the guests discover that Frank is actually an alien (a transvestite from the planet Transsexual in the galaxy Transylvania) who's succeeded in creating the Sonic Transducer, ""an audio-vibratory physiomolecular transport device"" capable of ""breaking down solid matter and then projecting it through space and, who knows, perhaps even time itself.""A story of creation, love, hate, adventure, and most of all, sex; the story begins in Denton, Ohio as Brad Majors and Janet Weiss, after getting engaged, travel to see the man who began it, but wind up at the castle of Dr. Frank-N-Furter, a transvestite alien from the planet Transsexual in the galaxy of Transylvania. And they meet Riff Raff, Magenta and Columbia which leads to doing the Time Warp again. They discover they have been there on a special night. Frank's creation is to be born. As Rocky has been revealed, rebel Eddie, Frank's last-recent creation, ponders in on his motorcycle whom Frank brings down. In comes Dr. Everett Von Scott, he's come for Eddie which results in the discovery of Eddie's deceased body. Frank chases Janet and Brad and Dr. Scott chase Frank, which results in everybody (but Frank) getting frozen. Enter the floor show which then turns into the horrifying deaths of both Frank and Columbia and the castle's blasting off back to Transylvania. Brad, Janet and Dr. Scott survive and leave with torn clothes and battered bodies.A newly engaged couple have a breakdown in an isolated area and must pay a call to the bizarre residence of Dr. Frank-N-Furter.",R
5776858,Phantom Thread,"Set in the glamour of 1950s post-war London, renowned dressmaker Reynolds Woodcock (Daniel Day-Lewis) and his sister Cyril (Lesley Manville) are at the center of British fashion, dressing royalty, movie stars, heiresses, socialites, debutants, and dames with the distinct style of The House of Woodcock. Women come and go through Woodcock's life, providing the confirmed bachelor with inspiration and companionship, until he comes across a young, strong-willed woman, Alma (Vicky Krieps), who soon becomes a fixture in his life as his muse and lover. Once controlled and planned, he finds his carefully tailored life disrupted by love.In the dazzling world of glamour in 1950s London, Europe's most refined, most exquisite and most brilliant couturier, Reynolds Woodcock, of The House of Woodcock, rests in his laurels, knowing that his artistic creations in lustrous silk and delicate chiffon are nothing less than objects of pure desire. However, everything is about to change in the favourite dressmaker's well-organised life, when a chance encounter with Alma, the charming and almost perfectly-proportioned young waitress, will strike a chord with Woodcock, embracing the bright-eyed woman as his new muse. But is Alma just another mannequin waiting next in line?It's the 1950s. Confirmed bachelor Reynolds Woodcock is a famed London couturier, clothing the rich and famous. His business is a one man show on the design side. His genius can only be achieved within an environment which he controls to his complete sensibility. On the business side is his spinster sister, Cyril Woodcock, who maintains order within the household to allow Reynolds to work within his controlled environment. She will, however, not allow anything or anyone to upset the apple cart, including Reynolds losing sight that it is a business, and not just a means to design and create fashions solely for his own satisfaction without regard for the clients. That balance in their work/live relationship has the potential to take a turn when Reynolds meets waitress Alma Elson. She not only becomes his muse but his assistant and lover. The entrance of Alma into Reynolds' life and thus the business changes the balance between Reynolds and Cyril, especially as Alma has her own sensibility of herself in Reynolds' life and in his business, which is often at odds with that control that Reynolds and Cyril have worked so hard to create and maintain.Set in 1950's London, Reynolds Woodcock is a renowned dressmaker whose fastidious life is disrupted by a young, strong-willed woman, Alma, who becomes his muse and lover.",R
2704998,Game Night,"Six close friends meet each week for a game night involving board games, charades and pop culture trivia quizzes. Being the most competitive of the bunch, Max and his wife Annie, who seem to be a perfect match in every way, usually win every time. However, their marriage is on rocky ground as Annie fears that Max doesn't want to have children. When Max's shady brother Brooks reappears after a long mysterious absence and suggests that they have their next gathering at his place, no one expects that their weekly game night is about to go to the next level as Brooks organizes a full blown murder mystery party complete with actors as criminals and cops for them. However, when Brooks is violently kidnapped in front of everyone, it turns out that the game is all too real. Now, Max, Annie, their womanizing dimwitted friend Ryan, his domineering Irish date Sarah, and their childhood friends Michelle and her husband Kevin, who's obsessed with finding out with which mysterious celebrity Michelle cheated him on once, must join forces and their wits to rescue Brooks from two dangerous rival criminals who seemingly want his head. Unfortunately, they'll also need help from their creepy introverted next door neighbor Gary, a grieving divorcee cop who desperately wants to be their friend.A group of friends who meet regularly for game nights find themselves entangled in a real-life mystery when the shady brother of one of them is seemingly kidnapped by dangerous gangsters.",R
0409459,Watchmen,"In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown, but after one of the masked veterans is brutally murdered an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so discover a deeper and far more diabolical plot.It's 1985 in an alternate reality. The Watchmen - comprised of the Comedian, Dr. Manhattan, Nite Owl II, Ozymandias, Rorschach and Silk Spectre II - are a disparate band of masked superheroes, modeled after the Minutemen, who were masked superheroes of a generation earlier, most of who are dead or afflicted by the ravages of life. The Comedian belongs to both groups. Despite the activities of the Watchmen leading to the west winning the Vietnam War which in turn has kept Richard Nixon in the White House, Nixon has now outlawed masks, resulting in the Watchmen disbanding and going into retirement, most hiding their Watchmen past under their human identities. However, the Comedian, in his human persona of Eddie Blake, and Dr. Manhattan - former physicist Jon Osterman who obtained his superhero powers through a scientific accident which almost killed him - now work for the government. Dr. Manhattan's powers in particular have kept a watch over nuclear proliferation, as he is able to stop any nuclear attack. Regardless, the Cold War is at its height with recent Soviet posturing regarding nuclear bomb buildup. In her human persona of Laurie Jupiter, Silk Spectre II is Dr. Manhattan's assistant and lover, as much as they can be in Dr. Manhattan's now non-human state. Meanwhile, Ozymandias has come out to the world as wealthy genius Adrian Veidt, capitalizing on his Ozymandias identity to better the world, and Rorschach continues to work as a vigilante, although one wanted by the law despite he the reason that many criminals are behind bars. When Blake is murdered, Rorschach, as the only one still on the streets, believes the murderer is out to kill all the Watchmen, despite any number of people wanting to kill the Comedian for being a misogynist. Evidence points to it perhaps having something to do with an imminent attempt of nuclear annihilation. Rorschach has to convince his colleagues, who he has not seen since their superhero days, of the validity of his theory for them to come out of retirement, which is no easy task. If they do, which will require them to overcome external forces which seem to be conspiring against them, they will have to discover both who killed the Comedian and why before they befall the same fate as him and/or before the mastermind is able to exact his larger grand plan.""Watchmen"" is set in an alternate 1985 America in which costumed superheroes are part of the fabric of everyday society, and the ""Doomsday Clock"" - which charts the USA's tension with the Soviet Union - is permanently set at five minutes to midnight. When one of his former colleagues is murdered, the washed up but no less determined masked vigilante Rorschach sets out to uncover a plot to kill and discredit all past and present superheroes. As he reconnects with his former crime-fighting legion - a ragtag group of retired superheroes, only one of whom has true powers - Rorschach glimpses a wide-ranging and disturbing conspiracy with links to their shared past and catastrophic consequences for the future. Their mission is to watch over humanity... but who is watching the Watchmen?""A group of heroes, forced into retirement a decade before are called together once again to investigate the murder of one of their own. What they discover is an age-old conspiracy to change the balance of power in a world not different from our own.Watchmen is a story set in an alternative 1985, where the world is ticking closer to the brink of nuclear war, and a plot to eliminate a band of ex-crime fighters is instigated, but why? and by whom? It is up to two of those ex-crime fighters to investigate the plot that seems to go beyond the unthinkable.In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it.",R
5726616,Call Me by Your Name,"CALL ME BY YOUR NAME, the new film by Luca Guadagnino, is a sensual and transcendent tale of first love, based on the acclaimed novel by André Aciman. It's the summer of 1983 in the north of Italy, and Elio Perlman (Timothée Chalamet), a precocious 17-year-old young man, spends his days in his family's 17th century villa transcribing and playing classical music, reading, and flirting with his friend Marzia (Esther Garrel). Elio enjoys a close relationship with his father (Michael Stuhlbarg), an eminent professor specializing in Greco-Roman culture, and his mother Annella (Amira Casar), a translator, who favor him with the fruits of high culture in a setting that overflows with natural delights. While Elio's sophistication and intellectual gifts suggest he is already a fully-fledged adult, there is much that yet remains innocent and unformed about him, particularly about matters of the heart. One day, Oliver (Armie Hammer), a 24-year-old American college graduate student working on his doctorate, arrives as the annual summer intern tasked with helping Elio's father. Amid the sun-drenched splendor of the setting, Elio and Oliver discover the heady beauty of awakening desire over the course of a summer that will alter their lives forever.In early-1980s northern Italy, amid the lush Mediterranean landscapes of a serene and golden summer, 17-year-old, Elio, visits the family's summer villa to spend his vacation with his father and Greco-Roman culture professor, Mr Perlman, his translator mother, Annella, and the American doctoral student who works there as an intern, Oliver. But, little by little, over the course of six fleeting weeks, a timid friendship between Elio and Oliver will prepare the ground for an unexpected bond, as the unexplored emotions of first love start boiling over. Could this sun-kissed romance in Lombardy be the prelude to maturity?In 1980s Italy, a romance blossoms between a seventeen year-old student and the older man hired as his father's research assistant.",R
0942385,Tropic Thunder,"Action movie star Tugg Speedman is on the downslide of his professional career. He wants to be considered a serious actor, but his latest serious role as the title character in ""Simple Jack"" resulted in negative reviews and ridicule. Comedian Jeff Portnoy is best known for his leading roles in sophomoric comedies, and may be less well known for his rampant drug use. Five time Oscar winner Kirk Lazarus is a serious method actor, who immerses himself in whatever the role. On location in southeast Vietnam, they are the stars of ""Tropic Thunder"", based on Vietnam war veteran 'Four Leaf' Tayback's memoirs of his rescue during the war, that rescue which was considered a near suicide mission for the assigned army force and resulted in him losing both hands. For his role, Caucasian Australian Lazarus even went through a controversial surgical skin dying procedure so that he could convincingly play a black man. Production is not going well since rookie director Damien Cockburn is unable to control the prima-donna attitude of his three stars. Cockburn and Tayback decide that the five primary actors - Speedman, Portnoy, Lazarus, rapper Alpa Chino, and newcomer Kevin Sandusky - need to work together as a unit as did their real life characters. The five are placed in the middle of the jungle, and with only a map and their prop machine guns in hand, are asked to work together to battle through the stunt pyrotechnics in their way. What none of the seven of them know is that they have been dropped into a real life drug war led by the Flaming Dragons. It isn't until Speedman is captured by the Flaming Dragons and tortured that they all realize that what they believed was make believe gunfire and land mines was actually real life. As the four actors try to figure out what to do concerning Speedman's situation, all five go through their own journey of self-discovery. Meanwhile, the movie's megalomaniacal profanity spewing producer Les Grossman and Speedman's faithful agent Rick Peck argue about what to do about Speedman's situation. And Tayback inadvertently shows a little of his true self.Sgt. Fourleaf Tayback is the author of the international best seller ""Tropic Thunder"" detailing his accounts of the Vietnam War. Now that book has been turned into a movie. Directed by first time director Damian Cockburn, the film stars veteran action hero Tug Speedman, multi - character comedy actor Jeff Portnoy, star of the ""Fatties Fart II"" (more famous for his off camera drug addiction arrests than his acting), and three time Oscar winner Kirk Lazarus (famous for his total immersion style of acting) - fresh off his most recent Cannes film festival smash. Rounding out the cast is character actor Kevin Sandusky and rapper Alpa Chino, who in his spare time, hawks an energy drink known as ""Booty Sweat"". When filming the movie's climactic scene goes horribly awry with a pyromaniac blowing up the Vietnamese jungle side off camera, the film's director, with convincing from executive producer Les Grossman, and Sgt. Tayback himself, decide to take the film in a much different direction. Now shooting the movie guerrilla style, the actors are taken deep in the jungle. There, Cockburn is killed by a landmine, and Speedman is kidnapped by ruthless drug lords who are enamored with his box office flop ""Simple Jack"". The rest of the crew then has to band together to save Speedman - who are convinced they are a real army. Can they overcome their differences to become a real military unit, save Speedman, and win best picture? Or will they face the wrath of their hot headed, foul mouthed, executive producer?Vietnam veteran Sgt. John ""Four Leaf"" Tayback's autobiography is being made into a film titled Tropic Thunder. The main cast consists of action-star Tugg Speedman, whose career is in stagnation, Australian Academy Award winner Kirk Lazarus, two-bit comedian Jeff ""Fats"" Portnoy, who has gained notoriety for his severe drug abuse, rapper Alpa Chino, and rookie actor Kevin Sandusky. Despite the massive amount of money pumped into the film, production is a month behind schedule, and director Damien Cockburn cannot keep the cast in order. After studio executive Les Grossman threatens to shut down the film for good unless Cockburn can get his house in order, Cockburn comes up with an unorthodox way of reshooting the film, which includes sending the five-man acting crew into the isolated jungles of Southeast Asia on their own. However, the actors don't realize that they have been sent into the Golden Triangle region, a drug-producing region where the Flaming Dragon cartel is operating. When the actors realize they are facing a genuine threat, they are forced to become the very soldiers they are portraying.Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.",R
6738136,Revenge,"The story sees three wealthy, middle-aged CEOs - all married family men - get together for their annual hunting game in a desert canyon. It's a way for them to let off steam and affirm their manhood with guns. But this time, one of them has come along with his young mistress, who quickly arouses the interest of the two others. Things get out of hand and she is left for dead in the middle of this arid hell. However, the young woman is very much alive, and the hunting game turns into a ruthless manhunt.Never take your mistress on an annual guys' getaway, especially one devoted to hunting - a violent lesson for three wealthy married men.",R
1798709,Her,"Theodore is a lonely man in the final stages of his divorce. When he's not working as a letter writer, his down time is spent playing video games and occasionally hanging out with friends. He decides to purchase the new OS1, which is advertised as the world's first artificially intelligent operating system, ""It's not just an operating system, it's a consciousness,"" the ad states. Theodore quickly finds himself drawn in with Samantha, the voice behind his OS1. As they start spending time together they grow closer and closer and eventually find themselves in love. Having fallen in love with his OS, Theodore finds himself dealing with feelings of both great joy and doubt. As an OS, Samantha has powerful intelligence that she uses to help Theodore in ways others hadn't, but how does she help him deal with his inner conflict of being in love with an OS?In today's world, much is accomplished through the use of computer systems which use voice recognition, those computer systems which in turn communicate to their user often through a generated voice. Theodore Twombly, who works as a writer of computer-generated handwritten letters for clients, is an introverted man on the verge of divorce from his long time love, Catherine. He is hanging onto his marriage for dear life. Beyond his purely platonic relationship with a longtime friend, the married Amy, Theodore is having problems moving onto other satisfying female relationships, either romantically or even sexually. He eventually realizes he is falling for his confidante who has become possibly his best friend, Samantha, the name he has given to the artificial intelligence operating system that powers all his personal technological devices. As Samantha is designed to cater to Theodore's needs, she evolves to a point of falling for him as well. Beyond the fact that Samantha does not have a body, they have to come up with ways of making the relationship into one truly fulfilling in every component. Three of the many questions that may arise are whether Theodore's relationship with Samantha is preventing him from having a more satisfying relationship with a female human, whether a human and a computer operating system truly can be bonded in all critical aspects, and whether Samantha's quick evolution means she will evolve even further to her own form of self-fulfillment.In a near future, lonely Theodore works writing beautiful handwritten letters in a company, and is divorcing from his wife Catherine. In his leisure time, he usually recalls the good moments of his life with Catherine and likes to play a new videogame. His best friend is his neighbor Amy, who is married to Charles. One day, Theodore sees the advertisement of a new operating system called OS-1 that is announced as the first artificially intelligent operating system and he decides to buy it. After the installation, he has a conversation with a seductive female voice and when he asks her name, she tells that she is Samantha. Soon Samantha develops her feelings and they fall in love with each other. The insecure Theodore feels divided for loving a computer system while Samantha does not stop to grow-up and evolve.Sensitive letter writer Theodore has just ended his marriage. Lonely, he goes out to buy an artificially intelligent Operating System that promises to give him everything he needs. Samantha is more than his average OS. She does secretarial work for him but also becomes his friend whenever he's lonely. They go out on adventures and travel together. He becomes the physical feet to get them places, and she the new eyes in which to see the world. Their intimate moments soon turn into love and they start an unusual relationship between OS and human. Things get complicated as they deal with Theodore's complex emotions and Samantha's inability to provide physical comfort. What happens to an OS when its consciousness is altered? Or to a sensitive man who doubts his emotions?In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",R
1517451,A Star Is Born,"Seasoned musician Jackson Maine (Bradley Cooper) discovers-and falls in love with-struggling artist Ally (Gaga). She has just about given up on her dream to make it big as a singer - until Jack coaxes her into the spotlight. But even as Ally's career takes off, the personal side of their relationship is breaking down, as Jack fights an ongoing battle with his own internal demons.A musician helps a young singer and actress find fame, even as age and alcoholism send his own career into a downward spiral.",R
1714206,The Spectacular Now,"Sutter Keely lives in the now. It's a good place for him. A high school senior, charming and self-possessed, he's the life of the party, loves his job at a men's clothing store, and has no plans for the future. A budding alcoholic, he's never far from his supersized, whiskey-fortified thirst-master cup. But after being dumped by his girlfriend, Sutter gets drunk and wakes up on a lawn with Aimee Finecky hovering over him. She's differentCharismatic, well-meaning, and the life of the party, the kind-hearted high school senior, Sutter Keely, makes great efforts to hide himself behind a carefree but ephemeral present, and a jumbo fast-food, booze-spiked soda cup. However, after a night of hard-partying and an unpleasant break-up, Sutter will wake up in a random front yard, where Aimee Finicky, his bookish and unpopular classmate, finds him during her regular newspaper-delivering route. Polar opposites, still, attracted to each other, can there be a spectacular future for Sutter and Aimee?A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""",R
1389072,Downsizing,"""Downsizing"" follows a kindly occupational therapist who undergoes a new procedure to be shrunken to five inches tall so that he and his wife can help save the planet and afford a nice lifestyle at the same time.A new world of possibilities awaits thanks to a revolutionary medical procedure known as Downsizing. Billed as environmentally-friendly, many people choose to downsize for the economic benefits. When Paul finds himself alone in this brand-new existence, he must choose between a sheltered life or making an impact in his own small way.A social satire in which a man realizes he would have a better life if he were to shrink himself to five inches tall, allowing him to live in wealth and splendor.",R
6288124,"Don't Worry, He Won't Get Far on Foot","After Portland slacker John Callahan (Joaquin Phoenix) nearly loses his life in a car accident, the last thing he intends to do is give up drinking. But when he reluctantly enters treatment - with encouragement from his girlfriend (Rooney Mara) and a charismatic sponsor (Jonah Hill) - Callahan discovers a gift for drawing edgy, irreverent newspaper cartoons that develop a national following and grant him a new lease on life. Based on a true story, this poignant, insightful and often funny drama about the healing power of art is adapted from Callahan's autobiography and directed by two-time Oscar® nominee Gus Van Sant. Jack Black, Carrie Brownstein, Beth Ditto and Kim Gordon also star.On the rocky path to sobriety after a life-changing accident, John Callahan discovers the healing power of art, willing his injured hands into drawing hilarious, often controversial cartoons, which bring him a new lease on life.",R
1446714,Prometheus,"Following clues to the origin of mankind, a team finds a structure on a distant moon, but they soon realize they are not alone.",R
